ID_FUNKTION_NEW,ID_EINSITZ_NEW,ID_PERSON_NEW,ID_PERSON,FUNKTIONSBEZEICHNUNG,DATUM_VON_TAG,DATUM_VON_MONAT,DATUM_VON_JAHR,DATUM_BIS_TAG,DATUM_BIS_MONAT,DATUM_BIS_JAHR
20339_EINSITZ_1_FUNKTION_1,20339_EINSITZ_1,20339,Farner_Martin_1963_11_28,Mitglied,5,5,2008,,,
20340_EINSITZ_1_FUNKTION_1,20340_EINSITZ_1,20340,Ganz_Arnold_1879__,,,,,,,
20340_EINSITZ_2_FUNKTION_1,20340_EINSITZ_2,20340,Ganz_Arnold_1879__,,,,,,,
20340_EINSITZ_3_FUNKTION_1,20340_EINSITZ_3,20340,Ganz_Arnold_1879__,,,,,,,
20341_EINSITZ_1_FUNKTION_1,20341_EINSITZ_1,20341,Zuber_Martin_1954_08_14,Mitglied,9,5,2011,5,5,2019
20342_EINSITZ_2_FUNKTION_1,20342_EINSITZ_2,20342,Zimmermann_Albert_1864__,,,,,,,
20342_EINSITZ_3_FUNKTION_1,20342_EINSITZ_3,20342,Zimmermann_Albert_1864__,,,,,,,
20342_EINSITZ_1_FUNKTION_1,20342_EINSITZ_1,20342,Zimmermann_Albert_1864__,,,,,,,
20343_EINSITZ_1_FUNKTION_1,20343_EINSITZ_1,20343,Weber_Jean_1869__,,,,,,,
20343_EINSITZ_2_FUNKTION_1,20343_EINSITZ_2,20343,Weber_Jean_1869__,,,,,,,
20343_EINSITZ_3_FUNKTION_1,20343_EINSITZ_3,20343,Weber_Jean_1869__,,,,,,,
20344_EINSITZ_1_FUNKTION_1,20344_EINSITZ_1,20344,Weber_Albert_1916_02_17,,,,,,,
20345_EINSITZ_1_FUNKTION_1,20345_EINSITZ_1,20345,Ganz_Fritz_1916_02_20,Präsidium,24,5,1971,7,5,1972
20346_EINSITZ_1_FUNKTION_1,20346_EINSITZ_1,20346,Isler_Thomas_1944__,,,,,,,
20347_EINSITZ_1_FUNKTION_1,20347_EINSITZ_1,20347,Griesser_Eduard_1868__,,,,,,,
20348_EINSITZ_1_FUNKTION_1,20348_EINSITZ_1,20348,Gattiker-Sautter_August_1873_08_16,,,,,,,
20349_EINSITZ_1_FUNKTION_1,20349_EINSITZ_1,20349,Hauser_Jakob_1840__,,,,,,,
20350_EINSITZ_1_FUNKTION_1,20350_EINSITZ_1,20350,Hirzel_Alfred_1875__,,,,,,,
20351_EINSITZ_1_FUNKTION_1,20351_EINSITZ_1,20351,Kloter_Theodor_1916_03_04,,,,,,,
20353_EINSITZ_1_FUNKTION_1,20353_EINSITZ_1,20353,Koller_Karl_August_1863_02_25,,,,,,,
20353_EINSITZ_2_FUNKTION_1,20353_EINSITZ_2,20353,Koller_Karl_August_1863_02_25,,,,,,,
20353_EINSITZ_3_FUNKTION_1,20353_EINSITZ_3,20353,Koller_Karl_August_1863_02_25,,,,,,,
20356_EINSITZ_1_FUNKTION_1,20356_EINSITZ_1,20356,Kull-Benz_Katharina_1954_04_21,Mitglied,17,11,2003,,,
20360_EINSITZ_1_FUNKTION_1,20360_EINSITZ_1,20360,Kündig_Jörg_1960_05_12,Mitglied,31,5,1999,18,5,2003
20360_EINSITZ_2_FUNKTION_1,20360_EINSITZ_2,20360,Kündig_Jörg_1960_05_12,Mitglied,21,5,2007,,,
20361_EINSITZ_1_FUNKTION_1,20361_EINSITZ_1,20361,Leuthold_Theo_1936_12_12,,,,,,,
20362_EINSITZ_1_FUNKTION_1,20362_EINSITZ_1,20362,Vollenweider_Johann_Jakob___,,,,,,,
20363_EINSITZ_1_FUNKTION_1,20363_EINSITZ_1,20363,Vollenweider_Albert_1862__,,,,,,,
20363_EINSITZ_2_FUNKTION_1,20363_EINSITZ_2,20363,Vollenweider_Albert_1862__,,,,,,,
20363_EINSITZ_3_FUNKTION_1,20363_EINSITZ_3,20363,Vollenweider_Albert_1862__,,,,,,,
20364_EINSITZ_1_FUNKTION_1,20364_EINSITZ_1,20364,Toggenburger_Heinrich_1838__,,,,,,,
20364_EINSITZ_2_FUNKTION_1,20364_EINSITZ_2,20364,Toggenburger_Heinrich_1838__,,,,,,,
20365_EINSITZ_1_FUNKTION_1,20365_EINSITZ_1,20365,Meier_Hans_1880__,,,,,,,
20365_EINSITZ_2_FUNKTION_1,20365_EINSITZ_2,20365,Meier_Hans_1880__,,,,,,,
20367_EINSITZ_1_FUNKTION_1,20367_EINSITZ_1,20367,Meierhofer_Albert_1887__,,,,,,,
20368_EINSITZ_1_FUNKTION_1,20368_EINSITZ_1,20368,Welter_Rudolf_1911_07_14,Präsidium,9,5,1955,6,5,1956
20370_EINSITZ_1_FUNKTION_1,20370_EINSITZ_1,20370,Meier_Rudolf_1907_01_30,,,,,,,
20370_EINSITZ_2_FUNKTION_1,20370_EINSITZ_2,20370,Meier_Rudolf_1907_01_30,Präsidium,1,5,1952,,,1953
20370_EINSITZ_2_FUNKTION_2,20370_EINSITZ_2,20370,Meier_Rudolf_1907_01_30,Präsidium,,,1958,,,1959
20370_EINSITZ_2_FUNKTION_3,20370_EINSITZ_2,20370,Meier_Rudolf_1907_01_30,Präsidium,,,1963,,,1964
20370_EINSITZ_2_FUNKTION_4,20370_EINSITZ_2,20370,Meier_Rudolf_1907_01_30,Präsidium,,,1970,,,1971
20371_EINSITZ_1_FUNKTION_1,20371_EINSITZ_1,20371,Ott_Rudolf_1900_03_21,,,,,,,
20371_EINSITZ_2_FUNKTION_1,20371_EINSITZ_2,20371,Ott_Rudolf_1900_03_21,,,,,,,
20372_EINSITZ_1_FUNKTION_1,20372_EINSITZ_1,20372,Rathgeb_Albert_1855__,,,,,,,
20372_EINSITZ_2_FUNKTION_1,20372_EINSITZ_2,20372,Rathgeb_Albert_1855__,,,,,,,
20372_EINSITZ_3_FUNKTION_1,20372_EINSITZ_3,20372,Rathgeb_Albert_1855__,,,,,,,
20372_EINSITZ_4_FUNKTION_1,20372_EINSITZ_4,20372,Rathgeb_Albert_1855__,,,,,,,
20374_EINSITZ_1_FUNKTION_1,20374_EINSITZ_1,20374,Rutschmann_Hans_1947_07_04,Präsidium,8,5,2000,6,5,2001
20375_EINSITZ_1_FUNKTION_1,20375_EINSITZ_1,20375,Schärer_Jakob_1904__,,,,,,,
20377_EINSITZ_1_FUNKTION_1,20377_EINSITZ_1,20377,Schibli_Rudolf_1891__,,,,,,,
20378_EINSITZ_1_FUNKTION_1,20378_EINSITZ_1,20378,Sigrist_Albert_1923_04_09,Präsidium,4,5,1970,23,5,1971
20378_EINSITZ_2_FUNKTION_1,20378_EINSITZ_2,20378,Sigrist_Albert_1923_04_09,Präsidium,,,1984,,,1985
20379_EINSITZ_1_FUNKTION_1,20379_EINSITZ_1,20379,Spiess_Ernst_1876_06_05,,,,,,,
20379_EINSITZ_2_FUNKTION_1,20379_EINSITZ_2,20379,Spiess_Ernst_1876_06_05,,,,,,,
20379_EINSITZ_3_FUNKTION_1,20379_EINSITZ_3,20379,Spiess_Ernst_1876_06_05,2. Vizepräsidium,2,5,1938,2,4,1939
20379_EINSITZ_3_FUNKTION_2,20379_EINSITZ_3,20379,Spiess_Ernst_1876_06_05,1. Vizepräsidium,3,4,1939,5,5,1940
20379_EINSITZ_3_FUNKTION_3,20379_EINSITZ_3,20379,Spiess_Ernst_1876_06_05,Präsidium,6,5,1940,5,5,1941
20380_EINSITZ_1_FUNKTION_1,20380_EINSITZ_1,20380,Spühler_Johannes_1879__,,,,,,,
20380_EINSITZ_2_FUNKTION_1,20380_EINSITZ_2,20380,Spühler_Johannes_1879__,,,,,,,
20380_EINSITZ_3_FUNKTION_1,20380_EINSITZ_3,20380,Spühler_Johannes_1879__,,,,,,,
20381_EINSITZ_1_FUNKTION_1,20381_EINSITZ_1,20381,Stadler_Emil_1886_06_02,,,,,,,
20382_EINSITZ_1_FUNKTION_1,20382_EINSITZ_1,20382,Stampfli_Dagobert_1932_12_04,,,,,,,
20384_EINSITZ_1_FUNKTION_1,20384_EINSITZ_1,20384,Strauss_Theophil_1878__,,,,,,,
20385_EINSITZ_1_FUNKTION_1,20385_EINSITZ_1,20385,Braunschweig_Hansjörg_1930_01_08,,,,,,,
20387_EINSITZ_1_FUNKTION_1,20387_EINSITZ_1,20387,Briner_Jean_1876_07_28,,,,,,,
20387_EINSITZ_2_FUNKTION_1,20387_EINSITZ_2,20387,Briner_Jean_1876_07_28,,,,,,,
20387_EINSITZ_3_FUNKTION_1,20387_EINSITZ_3,20387,Briner_Jean_1876_07_28,,,,,,,
20388_EINSITZ_1_FUNKTION_1,20388_EINSITZ_1,20388,Brunner_Max_1893_09_16,,,,,,,
20388_EINSITZ_2_FUNKTION_1,20388_EINSITZ_2,20388,Brunner_Max_1893_09_16,,,,,,,
20389_EINSITZ_1_FUNKTION_1,20389_EINSITZ_1,20389,Bucher_Rudolf_1899_02_22,,,,,,,
20390_EINSITZ_1_FUNKTION_1,20390_EINSITZ_1,20390,Bühler_Robert_1902_02_23,,,,,,,
20393_EINSITZ_1_FUNKTION_1,20393_EINSITZ_1,20393,Cincera_Ernst_1928_05_14,,,,,,,
20394_EINSITZ_2_FUNKTION_1,20394_EINSITZ_2,20394,Bürgi_Konrad_1874_06_09,2. Vizepräsidium,10,5,1937,1,5,1938
20394_EINSITZ_2_FUNKTION_2,20394_EINSITZ_2,20394,Bürgi_Konrad_1874_06_09,1. Vizepräsidium,2,5,1938,2,4,1939
20394_EINSITZ_2_FUNKTION_3,20394_EINSITZ_2,20394,Bürgi_Konrad_1874_06_09,Präsidium,3,4,1939,5,5,1940
20394_EINSITZ_1_FUNKTION_1,20394_EINSITZ_1,20394,Bürgi_Konrad_1874_06_09,,,,,,,
20396_EINSITZ_1_FUNKTION_1,20396_EINSITZ_1,20396,Conzett_Hans_1886_08_03,,,,,,,
20396_EINSITZ_2_FUNKTION_1,20396_EINSITZ_2,20396,Conzett_Hans_1886_08_03,,,,,,,
20397_EINSITZ_1_FUNKTION_1,20397_EINSITZ_1,20397,De_Capitani_Silvio_1925_07_30,,,,,,,
20398_EINSITZ_1_FUNKTION_1,20398_EINSITZ_1,20398,Dünki_Max_1932_06_05,,,,,,,
20400_EINSITZ_1_FUNKTION_1,20400_EINSITZ_1,20400,Egloff_Hans_1959_11_27,Mitglied,2,4,1995,8,5,2011
20401_EINSITZ_1_FUNKTION_1,20401_EINSITZ_1,20401,Duttweiler_Gottlieb_1888_08_15,,,,,,,
20402_EINSITZ_1_FUNKTION_1,20402_EINSITZ_1,20402,Enderli_Hans_1879_05_22,,,,,,,
20402_EINSITZ_2_FUNKTION_1,20402_EINSITZ_2,20402,Enderli_Hans_1879_05_22,,,,,,,
20402_EINSITZ_3_FUNKTION_1,20402_EINSITZ_3,20402,Enderli_Hans_1879_05_22,,,,,,,
20402_EINSITZ_4_FUNKTION_1,20402_EINSITZ_4,20402,Enderli_Hans_1879_05_22,,,,,,,
20402_EINSITZ_5_FUNKTION_1,20402_EINSITZ_5,20402,Enderli_Hans_1879_05_22,,,,,,,
20404_EINSITZ_1_FUNKTION_1,20404_EINSITZ_1,20404,Farbstein_David_1868_08_12,,,,,,,
20404_EINSITZ_2_FUNKTION_1,20404_EINSITZ_2,20404,Farbstein_David_1868_08_12,,,,,,,
20404_EINSITZ_3_FUNKTION_1,20404_EINSITZ_3,20404,Farbstein_David_1868_08_12,,,,,,,
20406_EINSITZ_1_FUNKTION_1,20406_EINSITZ_1,20406,Fehr_Hans_1947_01_14,,,,,,,
20409_EINSITZ_1_FUNKTION_1,20409_EINSITZ_1,20409,Frei_Emil_1897_07_01,,,,,,,
20409_EINSITZ_2_FUNKTION_1,20409_EINSITZ_2,20409,Frei_Emil_1897_07_01,,,,,,,
20410_EINSITZ_1_FUNKTION_1,20410_EINSITZ_1,20410,Friedrich_Rudolf_1923_07_04,,,,,,,
20414_EINSITZ_2_FUNKTION_1,20414_EINSITZ_2,20414,Scheuchzer_Friedrich_Erhard_1828_01_21,,,,,,,
20414_EINSITZ_1_FUNKTION_1,20414_EINSITZ_1,20414,Scheuchzer_Friedrich_Erhard_1828_01_21,,,,,,,
20414_EINSITZ_3_FUNKTION_1,20414_EINSITZ_3,20414,Scheuchzer_Friedrich_Erhard_1828_01_21,,,,,,,
20414_EINSITZ_4_FUNKTION_1,20414_EINSITZ_4,20414,Scheuchzer_Friedrich_Erhard_1828_01_21,,,,,,,
20414_EINSITZ_5_FUNKTION_1,20414_EINSITZ_5,20414,Scheuchzer_Friedrich_Erhard_1828_01_21,,,,,,,
20415_EINSITZ_1_FUNKTION_1,20415_EINSITZ_1,20415,Näf_Heinrich_1830_05_24,,,,,,,
20415_EINSITZ_2_FUNKTION_1,20415_EINSITZ_2,20415,Näf_Heinrich_1830_05_24,,,,,,,
20415_EINSITZ_3_FUNKTION_1,20415_EINSITZ_3,20415,Näf_Heinrich_1830_05_24,,,,,,,
20416_EINSITZ_1_FUNKTION_1,20416_EINSITZ_1,20416,Heussi_Emil_1831__,,,,,,,
20416_EINSITZ_2_FUNKTION_1,20416_EINSITZ_2,20416,Heussi_Emil_1831__,,,,,,,
20417_EINSITZ_1_FUNKTION_1,20417_EINSITZ_1,20417,Hunziker_Otto_1841_08_13,,,,,,,
20418_EINSITZ_1_FUNKTION_1,20418_EINSITZ_1,20418,Usteri_Paul_Konrad_Emil_1853_08_12,,,,,,,
20418_EINSITZ_2_FUNKTION_1,20418_EINSITZ_2,20418,Usteri_Paul_Konrad_Emil_1853_08_12,Präsidium,25,1,1897,9,1,1898
20420_EINSITZ_1_FUNKTION_1,20420_EINSITZ_1,20420,Briner_Robert_1885_06_17,,,,,,,
20421_EINSITZ_1_FUNKTION_1,20421_EINSITZ_1,20421,Gurny_Max_1899_01_17,,,,,,,
20428_EINSITZ_1_FUNKTION_1,20428_EINSITZ_1,20428,Schinz_Heinrich_1785_07_02,,,,,,,
20428_EINSITZ_2_FUNKTION_1,20428_EINSITZ_2,20428,Schinz_Heinrich_1785_07_02,,,,,,,
20428_EINSITZ_3_FUNKTION_1,20428_EINSITZ_3,20428,Schinz_Heinrich_1785_07_02,,,,,,,
20428_EINSITZ_4_FUNKTION_1,20428_EINSITZ_4,20428,Schinz_Heinrich_1785_07_02,,,,,,,
20428_EINSITZ_5_FUNKTION_1,20428_EINSITZ_5,20428,Schinz_Heinrich_1785_07_02,,,,,,,
20431_EINSITZ_1_FUNKTION_1,20431_EINSITZ_1,20431,Ackeret_Jakob_1771__,,,,,,,
20437_EINSITZ_1_FUNKTION_1,20437_EINSITZ_1,20437,Gattiker_Johann_Heinrich_1803__,,,,,,,
20438_EINSITZ_1_FUNKTION_1,20438_EINSITZ_1,20438,Schumacher_Franz_1933__,,,,,,,
20440_EINSITZ_1_FUNKTION_1,20440_EINSITZ_1,20440,Gubler_Bernhard_Andreas_1938__,,,,,,,
20441_EINSITZ_1_FUNKTION_1,20441_EINSITZ_1,20441,Frei-Wohlgemuth_Hans_Ulrich_1925_02_13,,,,,,,
20443_EINSITZ_1_FUNKTION_1,20443_EINSITZ_1,20443,Cometta-Müller_Katrin_1975_09_01,,,,,,,
20444_EINSITZ_1_FUNKTION_1,20444_EINSITZ_1,20444,Schlappner_Martin_1919_10_13,,,,,,,
20445_EINSITZ_1_FUNKTION_1,20445_EINSITZ_1,20445,Schäppi_Erhard_1924__,,,,,,,
20446_EINSITZ_1_FUNKTION_1,20446_EINSITZ_1,20446,Frick_Hans_1930_01_04,,,,,,,
20448_EINSITZ_1_FUNKTION_1,20448_EINSITZ_1,20448,Sigg_Johannes_1874_08_10,,,,,,,
20448_EINSITZ_2_FUNKTION_1,20448_EINSITZ_2,20448,Sigg_Johannes_1874_08_10,,,,,,,
20448_EINSITZ_3_FUNKTION_1,20448_EINSITZ_3,20448,Sigg_Johannes_1874_08_10,,,,,,,
20450_EINSITZ_1_FUNKTION_1,20450_EINSITZ_1,20450,Lenzlinger_Ludwig_1899_10_17,,,,,,,
20450_EINSITZ_2_FUNKTION_1,20450_EINSITZ_2,20450,Lenzlinger_Ludwig_1899_10_17,,,,,,,
20452_EINSITZ_1_FUNKTION_1,20452_EINSITZ_1,20452,Landolt_Johann_Heinrich_1831_03_01,,,,,,,
20452_EINSITZ_2_FUNKTION_1,20452_EINSITZ_2,20452,Landolt_Johann_Heinrich_1831_03_01,,,,,,,
20453_EINSITZ_1_FUNKTION_1,20453_EINSITZ_1,20453,Galladé_Chantal_1972_12_17,Mitglied,18,8,1997,1,11,2003
20454_EINSITZ_1_FUNKTION_1,20454_EINSITZ_1,20454,Lang-Gehri_Hedi_1931_10_30,,,,,,,
20455_EINSITZ_1_FUNKTION_1,20455_EINSITZ_1,20455,Grendelmeier_Verena_1939_02_16,,,,,,,
20456_EINSITZ_1_FUNKTION_1,20456_EINSITZ_1,20456,Meierhans_Paul_Ulrich_1895_08_30,Präsidium,,,1954,,,1955
20456_EINSITZ_1_FUNKTION_2,20456_EINSITZ_1,20456,Meierhans_Paul_Ulrich_1895_08_30,Präsidium,,,1960,,,1961
20458_EINSITZ_1_FUNKTION_1,20458_EINSITZ_1,20458,Kübler_Eduard_1935_06_24,,,,,,,
20461_EINSITZ_1_FUNKTION_1,20461_EINSITZ_1,20461,Menzi_Ruedi_1949_12_23,Mitglied,19,5,2003,17,5,2015
20463_EINSITZ_1_FUNKTION_1,20463_EINSITZ_1,20463,Müller_André_1973_04_28,Mitglied,18,5,2015,,,
20464_EINSITZ_1_FUNKTION_1,20464_EINSITZ_1,20464,Klauser_Hans_Kaspar_1794__,,,,,,,
20465_EINSITZ_1_FUNKTION_1,20465_EINSITZ_1,20465,Brändli_Ferdinand_1828_01_03,,,,,,,
20465_EINSITZ_2_FUNKTION_1,20465_EINSITZ_2,20465,Brändli_Ferdinand_1828_01_03,Mitglied,14,6,1869,30,4,1873
20465_EINSITZ_2_FUNKTION_2,20465_EINSITZ_2,20465,Brändli_Ferdinand_1828_01_03,1. Vizepräsidium,1,5,1873,30,4,1874
20465_EINSITZ_2_FUNKTION_3,20465_EINSITZ_2,20465,Brändli_Ferdinand_1828_01_03,Präsidium,1,5,1874,14,6,1875
20465_EINSITZ_3_FUNKTION_1,20465_EINSITZ_3,20465,Brändli_Ferdinand_1828_01_03,,,,,,,
20466_EINSITZ_1_FUNKTION_1,20466_EINSITZ_1,20466,Frei_Daniel_1979_02_05,Mitglied,7,7,2014,7,12,2018
20468_EINSITZ_1_FUNKTION_1,20468_EINSITZ_1,20468,Pestalozzi-Henggeler_Regula_1921_11_01,,,,,,,
20469_EINSITZ_1_FUNKTION_1,20469_EINSITZ_1,20469,Bucher_Johann_Jakob_1814_10_05,,,,,,,
20469_EINSITZ_2_FUNKTION_1,20469_EINSITZ_2,20469,Bucher_Johann_Jakob_1814_10_05,,,,,,,
20471_EINSITZ_1_FUNKTION_1,20471_EINSITZ_1,20471,Kutter_Philipp_1975_08_31,Mitglied,21,5,2007,31,7,2018
20472_EINSITZ_2_FUNKTION_1,20472_EINSITZ_2,20472,Hoppeler_Hans_1879_03_02,,,,,,,
20472_EINSITZ_1_FUNKTION_1,20472_EINSITZ_1,20472,Hoppeler_Hans_1879_03_02,,,,,,,
20473_EINSITZ_1_FUNKTION_1,20473_EINSITZ_1,20473,Studler_Albert_1840_11_22,,,,,,,
20473_EINSITZ_2_FUNKTION_1,20473_EINSITZ_2,20473,Studler_Albert_1840_11_22,,,,,,,
20474_EINSITZ_1_FUNKTION_1,20474_EINSITZ_1,20474,Bartholdi_Roger_1969_02_23,Mitglied,18,2,2013,4,5,2014
20477_EINSITZ_1_FUNKTION_1,20477_EINSITZ_1,20477,Rüttimann_Johann_Jakob_1813_03_17,,,,,,,
20477_EINSITZ_2_FUNKTION_1,20477_EINSITZ_2,20477,Rüttimann_Johann_Jakob_1813_03_17,Präsidium,1,1,1849,31,12,1849
20477_EINSITZ_2_FUNKTION_2,20477_EINSITZ_2,20477,Rüttimann_Johann_Jakob_1813_03_17,1. Vizepräsidium,1,1,1854,29,4,1854
20477_EINSITZ_2_FUNKTION_3,20477_EINSITZ_2,20477,Rüttimann_Johann_Jakob_1813_03_17,Präsidium,30,5,1854,31,12,1854
20477_EINSITZ_2_FUNKTION_4,20477_EINSITZ_2,20477,Rüttimann_Johann_Jakob_1813_03_17,1. Vizepräsidium,1,1,1857,31,12,1857
20477_EINSITZ_2_FUNKTION_5,20477_EINSITZ_2,20477,Rüttimann_Johann_Jakob_1813_03_17,Präsidium,1,1,1858,30,5,1858
20477_EINSITZ_2_FUNKTION_6,20477_EINSITZ_2,20477,Rüttimann_Johann_Jakob_1813_03_17,Präsidium,1,6,1858,31,12,1858
20477_EINSITZ_2_FUNKTION_7,20477_EINSITZ_2,20477,Rüttimann_Johann_Jakob_1813_03_17,1. Vizepräsidium,1,1,1865,31,12,1865
20477_EINSITZ_2_FUNKTION_8,20477_EINSITZ_2,20477,Rüttimann_Johann_Jakob_1813_03_17,Präsidium,1,1,1866,27,5,1866
20477_EINSITZ_3_FUNKTION_1,20477_EINSITZ_3,20477,Rüttimann_Johann_Jakob_1813_03_17,Präsidium,28,5,1866,31,12,1866
20477_EINSITZ_4_FUNKTION_1,20477_EINSITZ_4,20477,Rüttimann_Johann_Jakob_1813_03_17,,,,,,,
20478_EINSITZ_1_FUNKTION_1,20478_EINSITZ_1,20478,Müller_Walter_1944_06_08,Mitglied,19,5,2003,8,5,2011
20480_EINSITZ_1_FUNKTION_1,20480_EINSITZ_1,20480,Gysel_Paul_1914_03_12,Präsidium,4,5,1964,2,5,1965
20481_EINSITZ_1_FUNKTION_1,20481_EINSITZ_1,20481,Haug_Hanspeter_1950_02_26,Mitglied,19,5,2003,17,5,2015
20483_EINSITZ_1_FUNKTION_1,20483_EINSITZ_1,20483,Hugentobler_Hanspeter_1967_06_01,Mitglied,17,8,2015,,,
20484_EINSITZ_1_FUNKTION_1,20484_EINSITZ_1,20484,Schucan_Christian_1968_04_23,Mitglied,18,5,2015,,,
20485_EINSITZ_1_FUNKTION_1,20485_EINSITZ_1,20485,Hofer_Jacqueline_1969_11_22,Mitglied,9,5,2011,,,
20486_EINSITZ_1_FUNKTION_1,20486_EINSITZ_1,20486,Zeugin_Michael_1977_09_21,Mitglied,9,5,2011,,,
20487_EINSITZ_1_FUNKTION_1,20487_EINSITZ_1,20487,Bonato_Diego_1959_12_22,Mitglied,18,5,2015,,,
20488_EINSITZ_1_FUNKTION_1,20488_EINSITZ_1,20488,Scheck_Roland_1967_03_23,Mitglied,22,8,2011,,,
20490_EINSITZ_1_FUNKTION_1,20490_EINSITZ_1,20490,Frey-Eigenmann_Beatrix_1966_06_03,Mitglied,9,5,2011,,,
20492_EINSITZ_1_FUNKTION_1,20492_EINSITZ_1,20492,Wyss_Orlando_1952_06_21,Mitglied,21,9,2009,,,
20493_EINSITZ_1_FUNKTION_1,20493_EINSITZ_1,20493,Müller_Christian_1965_01_08,Mitglied,18,5,2015,,,
20494_EINSITZ_1_FUNKTION_1,20494_EINSITZ_1,20494,Huber_Stefanie_1982_08_31,Mitglied,13,2,2012,17,5,2015
20495_EINSITZ_1_FUNKTION_1,20495_EINSITZ_1,20495,Borer_Anita_1986_06_14,Mitglied,9,5,2011,5,5,2019
20496_EINSITZ_1_FUNKTION_1,20496_EINSITZ_1,20496,Camenisch_Linda_1955_09_03,Mitglied,23,8,2010,,,
20497_EINSITZ_1_FUNKTION_1,20497_EINSITZ_1,20497,Truninger_René_1967_09_01,Mitglied,18,5,2015,,,
20501_EINSITZ_1_FUNKTION_1,20501_EINSITZ_1,20501,Pflugshaupt_Elisabeth_1961_06_03,Mitglied,18,5,2015,,,
20503_EINSITZ_1_FUNKTION_1,20503_EINSITZ_1,20503,Metz_Jean_1921_11_29,,,,,,,
20504_EINSITZ_1_FUNKTION_1,20504_EINSITZ_1,20504,Bollinger_Christoph_1892__,,,,,,,
20505_EINSITZ_1_FUNKTION_1,20505_EINSITZ_1,20505,Nägeli_Wilhelm_1773__,,,,,,,
20508_EINSITZ_1_FUNKTION_1,20508_EINSITZ_1,20508,Wagner_Willy_1913_03_02,,,,,,,
20509_EINSITZ_1_FUNKTION_1,20509_EINSITZ_1,20509,Wehrli_Heinrich_1834_03_14,,,,,,,
20510_EINSITZ_1_FUNKTION_1,20510_EINSITZ_1,20510,Heeb_Friedrich_1884_04_01,,,,,,,
20510_EINSITZ_2_FUNKTION_1,20510_EINSITZ_2,20510,Heeb_Friedrich_1884_04_01,2. Vizepräsidium,29,4,1935,3,5,1936
20511_EINSITZ_1_FUNKTION_1,20511_EINSITZ_1,20511,Hasler_Andreas_1963_10_22,Mitglied,9,5,2011,17,5,2015
20511_EINSITZ_2_FUNKTION_1,20511_EINSITZ_2,20511,Hasler_Andreas_1963_10_22,,,,,,,
20512_EINSITZ_1_FUNKTION_1,20512_EINSITZ_1,20512,Paur_Salomon_1771_12_21,,,,,,,
20514_EINSITZ_1_FUNKTION_1,20514_EINSITZ_1,20514,Romer_Martin_1964_08_12,Mitglied,11,1,2016,,,
20519_EINSITZ_1_FUNKTION_1,20519_EINSITZ_1,20519,Nater_Paul_1899_07_11,,,,,,,
20520_EINSITZ_1_FUNKTION_1,20520_EINSITZ_1,20520,Egg-Benes_Maria_1910_02_21,,,,,,,
20522_EINSITZ_1_FUNKTION_1,20522_EINSITZ_1,20522,Pfister-Esslinger_Regula_1948_11_03,Mitglied,4,5,1987,3,5,1999
20524_EINSITZ_1_FUNKTION_1,20524_EINSITZ_1,20524,Hösly_Balz_1958__,,,,,,,
20525_EINSITZ_1_FUNKTION_1,20525_EINSITZ_1,20525,Wahlen_Denise_1958_01_03,Mitglied,9,5,2011,17,5,2015
20526_EINSITZ_1_FUNKTION_1,20526_EINSITZ_1,20526,Hildebrand_Esther_1958_09_01,Präsidium,4,5,2009,2,5,2010
20541_EINSITZ_1_FUNKTION_1,20541_EINSITZ_1,20541,Nägeli_Heinrich_1824__,,,,,,,
20542_EINSITZ_4_FUNKTION_1,20542_EINSITZ_4,20542,Winkler_Jakob_1864_10_31,,,,,,,
20542_EINSITZ_2_FUNKTION_1,20542_EINSITZ_2,20542,Winkler_Jakob_1864_10_31,,,,,,,
20542_EINSITZ_3_FUNKTION_1,20542_EINSITZ_3,20542,Winkler_Jakob_1864_10_31,,,,,,,
20542_EINSITZ_1_FUNKTION_1,20542_EINSITZ_1,20542,Winkler_Jakob_1864_10_31,,,,,,,
20555_EINSITZ_4_FUNKTION_1,20555_EINSITZ_4,20555,Kern_Heinrich_1853_05_15,Präsidium,1,5,1907,24,5,1908
20555_EINSITZ_1_FUNKTION_1,20555_EINSITZ_1,20555,Kern_Heinrich_1853_05_15,,,,,,,
20555_EINSITZ_3_FUNKTION_1,20555_EINSITZ_3,20555,Kern_Heinrich_1853_05_15,,,,,,,
20555_EINSITZ_2_FUNKTION_1,20555_EINSITZ_2,20555,Kern_Heinrich_1853_05_15,Präsidium,14,1,1895,3,5,1896
20557_EINSITZ_2_FUNKTION_1,20557_EINSITZ_2,20557,Bleuler_Konrad_1847_02_20,Präsidium,,,1895,,,1896
20557_EINSITZ_4_FUNKTION_1,20557_EINSITZ_4,20557,Bleuler_Konrad_1847_02_20,,,,,,,
20557_EINSITZ_2_FUNKTION_5,20557_EINSITZ_2,20557,Bleuler_Konrad_1847_02_20,Präsidium,1,5,1909,30,4,1910
20557_EINSITZ_2_FUNKTION_4,20557_EINSITZ_2,20557,Bleuler_Konrad_1847_02_20,Vizepräsidium,25,5,1908,30,4,1909
20557_EINSITZ_3_FUNKTION_1,20557_EINSITZ_3,20557,Bleuler_Konrad_1847_02_20,,,,,,,
20557_EINSITZ_2_FUNKTION_2,20557_EINSITZ_2,20557,Bleuler_Konrad_1847_02_20,Vizepräsidium,1,5,1901,19,5,1902
