ID_EINSITZ_NEW,ID_PERSON_NEW,ID_PERSON,RAT,DATUM_EINTRITT_TAG,DATUM_EINTRITT_MONAT,DATUM_EINTRITT_JAHR,DATUM_AUSTRITT_TAG,DATUM_AUSTRITT_MONAT,DATUM_AUSTRITT_JAHR,WAHLKREIS,QUELLEN,BEMERKUNGEN
778_EINSITZ_1,778,Frei_Hans_1924__,Kantonsrat,27,05,1963,22,12,1969,7. Wahlkreis (Limmattal),,Abgelöst von Spillmann, Ernst.
779_EINSITZ_1,779,Jucker_Rolf_1929__,Kantonsrat,27,05,1963,11,05,1970,7. Wahlkreis (Limmattal),,Abgelöst von Püschel, Werner.
782_EINSITZ_1,782,Stocker_Josef_1913__,Kantonsrat,27,05,1963,09,03,1970,7. Wahlkreis (Limmattal),,Abgelöst von Locher, Thedy.
783_EINSITZ_1,783,Senn_Julius_1924__,Kantonsrat,27,05,1963,07,05,1967,7. Wahlkreis (Limmattal),,
784_EINSITZ_1,784,Wiederkehr_Lorenz_1897__,Kantonsrat,27,04,1959,07,05,1967,7. Wahlkreis (Limmattal),,
786_EINSITZ_1,786,Keller_Hansjakob_1894__,Kantonsrat,09,05,1955,02,07,1962,7. Wahlkreis (Limmattal),,Abgelöst von Rauch, Hans.
787_EINSITZ_1,787,Koch_Josef_1906__,Kantonsrat,05,05,1947,26,05,1963,7. Wahlkreis (Limmattal),,
789_EINSITZ_1,789,Loosli_Johann_1891__,Kantonsrat,05,05,1947,05,05,1958,7. Wahlkreis (Limmattal),,Abgelöst von Lips, Ernst.
793_EINSITZ_1,793,Fischer_Ernst_1902__,Kantonsrat,03,05,1943,04,05,1947,7. Wahlkreis (Limmattal),,
794_EINSITZ_1,794,Müller_Max_1889__,Kantonsrat,03,05,1943,04,05,1947,7. Wahlkreis (Limmattal),,
795_EINSITZ_1,795,Obrist_Emil_1907__,Kantonsrat,03,05,1943,04,05,1947,7. Wahlkreis (Limmattal),,
796_EINSITZ_1,796,Gurtner_Walter_1898__,Kantonsrat,29,04,1935,10,03,1941,7. Wahlkreis (Limmattal),,Abgelöst von Stadtmann, Johann.
823_EINSITZ_1,823,Haegi_Hans-Rudolf_1938__,Kantonsrat,04,05,1987,05,05,1991,8. Wahlkreis (Affoltern),,
824_EINSITZ_1,824,Huber-Berninger_Margit_1939__,Kantonsrat,30,05,1983,05,05,1991,8. Wahlkreis (Affoltern),,
826_EINSITZ_1,826,Schneebeli_Otto_1929__,Kantonsrat,30,04,1979,03,05,1987,8. Wahlkreis (Affoltern),,
827_EINSITZ_1,827,Lenzlinger_Martin_1937__,Kantonsrat,26,05,1975,29,05,1983,8. Wahlkreis (Affoltern),,
829_EINSITZ_1,829,Nägeli_Hans_1921__,Kantonsrat,26,05,1975,18,12,1978,8. Wahlkreis (Affoltern),,Abgelöst von Spörri, Walter.
832_EINSITZ_1,832,Affeltranger_Max_1914__,Kantonsrat,27,04,1959,23,05,1971,8. Wahlkreis (Affoltern),,
834_EINSITZ_1,834,Häberling_Otto_1901__,Kantonsrat,30,04,1951,07,05,1967,8. Wahlkreis (Affoltern),,
835_EINSITZ_1,835,Bögli_Willi_1908__,Kantonsrat,27,04,1959,26,05,1963,8. Wahlkreis (Affoltern),,
836_EINSITZ_1,836,Rüegg_Walter_1904__,Kantonsrat,30,04,1951,26,04,1959,8. Wahlkreis (Affoltern),,
837_EINSITZ_1,837,Schwarzenbach_Ulrich_1905__,Kantonsrat,30,04,1951,26,04,1959,8. Wahlkreis (Affoltern),,
838_EINSITZ_1,838,Huber_Edwin_1897__,Kantonsrat,03,04,1939,08,05,1955,8. Wahlkreis (Affoltern),,
839_EINSITZ_1,839,Gallmann_Robert_1895__,Kantonsrat,03,05,1943,29,04,1951,8. Wahlkreis (Affoltern),,
840_EINSITZ_1,840,Häberling_Ernst_1890__,Kantonsrat,03,05,1943,29,04,1951,8. Wahlkreis (Affoltern),,
912_EINSITZ_1,912,Gerster_Richard_1946__,Kantonsrat,04,05,1987,31,08,1992,9. Wahlkreis (Horgen),,Abgelöst von Holm, Esther.
915_EINSITZ_1,915,Henauer_Robert_1941__,Kantonsrat,26,05,1975,07,05,1995,9. Wahlkreis (Horgen),,
928_EINSITZ_1,928,Kuster_Norbert_1936__,Kantonsrat,30,05,1983,05,05,1991,9. Wahlkreis (Horgen),,
929_EINSITZ_1,929,Maurer-Gröli_Yvonne_1943__,Kantonsrat,30,04,1979,05,05,1991,9. Wahlkreis (Horgen),,
930_EINSITZ_1,930,Zurbuchen_Walter_P._1935__,Kantonsrat,24,05,1971,06,11,1989,9. Wahlkreis (Horgen),,Abgelöst von Schreiber, Kurt.
932_EINSITZ_1,932,Kellenberger_Willi_1940__,Kantonsrat,30,04,1979,13,05,1985,9. Wahlkreis (Horgen),,Abgelöst von Klaus, Alfred, Dr.
934_EINSITZ_1,934,Rimann_Bernhard_1941__,Kantonsrat,30,05,1983,03,05,1987,9. Wahlkreis (Horgen),,
940_EINSITZ_1,940,Hitz_Walter_1927__,Kantonsrat,26,05,1975,29,05,1983,9. Wahlkreis (Horgen),,
941_EINSITZ_1,941,Rota-Fischer_Trudi_1930__,Kantonsrat,30,04,1979,29,05,1983,9. Wahlkreis (Horgen),,
943_EINSITZ_1,943,Signer_Curt_1917__,Kantonsrat,08,05,1967,10,01,1983,9. Wahlkreis (Horgen),,Abgelöst von Linsi, Walter.
946_EINSITZ_1,946,Heusser_Hans_1922__,Kantonsrat,26,05,1975,29,04,1979,9. Wahlkreis (Horgen),,
947_EINSITZ_1,947,Keller_Josef_1922__,Kantonsrat,24,05,1971,29,04,1979,9. Wahlkreis (Horgen),,
948_EINSITZ_1,948,Rusterholz_Walter_1922__,Kantonsrat,26,05,1975,29,04,1979,9. Wahlkreis (Horgen),,
949_EINSITZ_1,949,Stieger_Adrian_1953__,Kantonsrat,26,05,1975,29,04,1979,9. Wahlkreis (Horgen),,
951_EINSITZ_1,951,Bosshard_Hans_1923__,Kantonsrat,27,05,1963,25,05,1975,9. Wahlkreis (Horgen),,
952_EINSITZ_1,952,Erni_Werner_1908__,Kantonsrat,08,05,1967,25,05,1975,9. Wahlkreis (Horgen),,
954_EINSITZ_1,954,Jäger_Peter_1920__,Kantonsrat,24,05,1971,25,05,1975,9. Wahlkreis (Horgen),,
955_EINSITZ_1,955,Schlapbach_Johann_1900__,Kantonsrat,24,05,1971,07,04,1975,9. Wahlkreis (Horgen),,Da der Rücktritt unmittelbar vor den Neuwahlen stattgefunden hat, wurde kein Nachfolger mehr bestimmt.
957_EINSITZ_1,957,Amacker_Rudolf_1911__,Kantonsrat,27,05,1963,23,05,1971,9. Wahlkreis (Horgen),,
958_EINSITZ_1,958,Biber_Max_1923__,Kantonsrat,08,05,1967,23,05,1971,9. Wahlkreis (Horgen),,
960_EINSITZ_1,960,Grob_Paul_1919__,Kantonsrat,08,05,1967,22,12,1969,9. Wahlkreis (Horgen),,Abgelöst von Wildbolz, Theodor, Dr.
964_EINSITZ_1,964,Bopp_Jacques_1902__,Kantonsrat,03,05,1943,07,05,1967,9. Wahlkreis (Horgen),,
971_EINSITZ_1,971,Störi_Fritz_1917__,Kantonsrat,27,04,1959,07,05,1967,9. Wahlkreis (Horgen),,
974_EINSITZ_1,974,Sorg_Arnold_1906__,Kantonsrat,30,04,1951,08,02,1960,9. Wahlkreis (Horgen),,Abgelöst von Honegger, Jakob.
975_EINSITZ_1,975,Stösser_Josef_1913__,Kantonsrat,09,05,1955,26,05,1963,9. Wahlkreis (Horgen),,
976_EINSITZ_1,976,Fürst_Hans_1902__,Kantonsrat,29,04,1935,02,05,1943,9. Wahlkreis (Horgen),,
976_EINSITZ_2,976,Fürst_Hans_1902__,Kantonsrat,30,04,1951,01,09,1958,9. Wahlkreis (Horgen),,Abgelöst von Gutzwiler, Walter.
979_EINSITZ_1,979,Gunzenhauser_Ernst_1914__,Kantonsrat,09,05,1955,21,01,1957,9. Wahlkreis (Horgen),,Abgelöst von Peter, Hans, Dr.
980_EINSITZ_1,980,Hegetschweiler_Walter_1914__,Kantonsrat,30,04,1951,26,04,1959,9. Wahlkreis (Horgen),,
982_EINSITZ_1,982,Boos_Ernst_1901__,Kantonsrat,03,04,1939,02,05,1943,9. Wahlkreis (Horgen),,
982_EINSITZ_2,982,Boos_Ernst_1901__,Kantonsrat,05,05,1947,08,05,1955,9. Wahlkreis (Horgen),,
984_EINSITZ_1,984,Kern_Walter_1888__,Kantonsrat,03,05,1943,08,05,1955,9. Wahlkreis (Horgen),,
985_EINSITZ_1,985,Weber_Hans_1907__,Kantonsrat,05,05,1947,24,03,1952,9. Wahlkreis (Horgen),,Abgelöst von Dünki, Walter.
986_EINSITZ_1,986,Wüest_Josef_1907__,Kantonsrat,30,04,1951,20,10,1952,9. Wahlkreis (Horgen),,Abgelöst von Dörfler, Emil.
989_EINSITZ_2,989,Haab_Hermann_1893__,Kantonsrat,03,05,1943,29,04,1951,9. Wahlkreis (Horgen),,
989_EINSITZ_1,989,Haab_Hermann_1893__,Kantonsrat,29,04,1935,18,10,1937,9. Wahlkreis (Horgen),,Abgelöst von Gaberell, Jean.
993_EINSITZ_1,993,Büsser_Jakob_1878__,Kantonsrat,29,04,1935,15,07,1946,9. Wahlkreis (Horgen),,Abgelöst von Köferli, Ernst.
995_EINSITZ_1,995,Hauser-Schwarzenbach_Emil_1886__,Kantonsrat,03,04,1939,04,05,1947,9. Wahlkreis (Horgen),,
996_EINSITZ_1,996,Joss_Florin_1891__,Kantonsrat,03,05,1943,16,12,1946,9. Wahlkreis (Horgen),,Abgelöst von Gnehm, Albert.
997_EINSITZ_1,997,Zwald_Karl_1875__,Kantonsrat,03,04,1939,04,05,1947,9. Wahlkreis (Horgen),,
998_EINSITZ_1,998,Bebie_Walter_1892__,Kantonsrat,03,04,1939,02,05,1943,9. Wahlkreis (Horgen),,
1002_EINSITZ_1,1002,Theiler-Huber_Hans_1880__,Kantonsrat,03,04,1939,02,05,1943,9. Wahlkreis (Horgen),,
1004_EINSITZ_1,1004,Berchtold_Hugo_1887__,Kantonsrat,29,04,1935,02,04,1939,9. Wahlkreis (Horgen),,
1007_EINSITZ_1,1007,Ungricht_Josef_1903__,Kantonsrat,29,04,1935,02,04,1939,9. Wahlkreis (Horgen),,
1054_EINSITZ_1,1054,Bosshard_Emil_1933__,Kantonsrat,26,05,1975,05,05,1991,10. Wahlkreis (Meilen),,
1125_EINSITZ_1,1125,Amberg_Konrad_1931__,Kantonsrat,24,5,1971,25,5,1975,10. Wahlkreis (Meilen),,
1153_EINSITZ_1,1153,Bachofner_Jakob_1909__,Kantonsrat,30,4,1951,23,5,1971,13. Wahlkreis (Pfäffikon),,
1160_EINSITZ_1,1160,Keller_Rodolfo_1940__,Kantonsrat,30,5,1983,13,9,1993,13. Wahlkreis (Pfäffikon),,Abgelöst von Kohler, Trudi.
1168_EINSITZ_1,1168,Pescatore_Antoine_1926__,Kantonsrat,30,5,1983,3,5,1987,13. Wahlkreis (Pfäffikon),,
1179_EINSITZ_1,1179,Jegen_Anton_1931__,Kantonsrat,8,5,1967,25,5,1975,13. Wahlkreis (Pfäffikon),,
1181_EINSITZ_1,1181,Pfenninger_Werner_1927__,Kantonsrat,24,5,1971,3,5,1987,13. Wahlkreis (Pfäffikon),,
1182_EINSITZ_1,1182,Pfenninger_Ernst_1919__,Kantonsrat,8,5,1967,30,11,1970,13. Wahlkreis (Pfäffikon),,Abgelöst von Bertschinger, Heinz.
1183_EINSITZ_1,1183,Jucker_Ernst_1933__,Kantonsrat,26,5,1975,29,5,1983,13. Wahlkreis (Pfäffikon),,
1184_EINSITZ_1,1184,Bosshard_Ernst_1904__,Kantonsrat,27,4,1959,7,5,1967,13. Wahlkreis (Pfäffikon),,
1185_EINSITZ_1,1185,Alder_Hans_1900__,Kantonsrat,27,4,1959,26,5,1963,13. Wahlkreis (Pfäffikon),,
1189_EINSITZ_1,1189,Brüngger_Heinrich_1909__,Kantonsrat,5,5,1947,8,5,1955,13. Wahlkreis (Pfäffikon),,
1209_EINSITZ_1,1209,Müller_Jakob_1879__,Kantonsrat,13,5,1929,8,5,1932,12. Wahlkreis (Pfäffikon),,
1233_EINSITZ_1,1233,Brawand_Paul_1932__,Kantonsrat,30,4,1979,10,7,1989,14. Wahlkreis (Winterthur Stadt),,Abgelöst von Keiser Andreas
1239_EINSITZ_1,1239,Ryser_Walter_1931__,Kantonsrat,8,5,1967,28,5,1989,14. Wahlkreis (Winterthur Stadt),,Abgelöst von Favre Aurelia
1249_EINSITZ_1,1249,Bühler_Ernst_1932__,Kantonsrat,30,4,1979,3,5,1987,14. Wahlkreis (Winterthur Stadt),,
1252_EINSITZ_1,1252,Bochsler_Peter_1932__,Kantonsrat,8,5,1967,29,5,1983,14. Wahlkreis (Winterthur Stadt),,
1254_EINSITZ_1,1254,Gottschall_Heinz_1935__,Kantonsrat,24,5,1971,24,8,1981,14. Wahlkreis (Winterthur Stadt),,Abgelöst von Bräm Verena
1278_EINSITZ_1,1278,Pfister_Hans_1903__,Kantonsrat,9,5,1955,7,5,1967,10. Wahlkreis (Meilen),,
1279_EINSITZ_1,1279,Spoerri_Gottfried_1900__,Kantonsrat,9,5,1955,7,5,1967,10. Wahlkreis (Meilen),,
1280_EINSITZ_1,1280,Huber_Arthur_1911__,Kantonsrat,9,5,1955,26,5,1963,10. Wahlkreis (Meilen),,
1283_EINSITZ_1,1283,Friedli_Friedrich_1900__,Kantonsrat,9,5,1955,14,4,1958,10. Wahlkreis (Meilen),,Abgelöst von Känzig, Hermann
1284_EINSITZ_1,1284,Kunz_Ernst_1891__,Kantonsrat,30,4,1951,26,4,1959,10. Wahlkreis (Meilen),,
1285_EINSITZ_1,1285,Hänggi_Eugen_1924__,Kantonsrat,30,4,1951,22,3,1954,10. Wahlkreis (Meilen),,Abgelöst von Anthon, Robert
1287_EINSITZ_1,1287,Kleb_Karl_1887__,Kantonsrat,30,4,1951,8,5,1955,10. Wahlkreis (Meilen),,
1288_EINSITZ_1,1288,Portenier_Ernst_1898__,Kantonsrat,29,4,1935,8,5,1955,10. Wahlkreis (Meilen),,
1289_EINSITZ_1,1289,Schnorf_Heinrich_1888__,Kantonsrat,3,5,1943,8,5,1955,10. Wahlkreis (Meilen),,
1290_EINSITZ_1,1290,Wyss_Hans_1883__,Kantonsrat,3,4,1939,8,5,1955,10. Wahlkreis (Meilen),,
1294_EINSITZ_1,1294,Guggenbühl_Eduard_1894__,Kantonsrat,3,4,1939,18,8,1947,10. Wahlkreis (Meilen),,Abgelöst von Widmer, Jakob
1296_EINSITZ_1,1296,Leemann_Hans_1903__,Kantonsrat,5,5,1947,29,4,1951,10. Wahlkreis (Meilen),,
1298_EINSITZ_1,1298,Pünter_Edwin_1891__,Kantonsrat,3,4,1939,4,5,1947,10. Wahlkreis (Meilen),,
1299_EINSITZ_1,1299,Forrer_Karl_1894__,Kantonsrat,3,4,1939,2,5,1943,10. Wahlkreis (Meilen),,
1302_EINSITZ_1,1302,Schaufelberger_Otto_1904__,Kantonsrat,3,4,1939,2,5,1943,10. Wahlkreis (Meilen),,
1304_EINSITZ_1,1304,Schnorf_Rudolf_1895__,Kantonsrat,29,4,1935,2,4,1939,10. Wahlkreis (Meilen),,
1321_EINSITZ_1,1321,Gilomen_Werner_1915__,Kantonsrat,9,5,1955,29,4,1979,14. Wahlkreis (Winterthur Stadt),,
1322_EINSITZ_1,1322,Ketterer_Paul_1912__,Kantonsrat,26,5,1975,29,4,1979,14. Wahlkreis (Winterthur Stadt),,
1323_EINSITZ_1,1323,Richner_Walter_1925__,Kantonsrat,24,5,1971,23,10,1978,14. Wahlkreis (Winterthur Stadt),,Abgelöst von Schneebeli Armin
1324_EINSITZ_1,1324,Baumgartner_Albert_1900__,Kantonsrat,24,5,1971,25,5,1975,14. Wahlkreis (Winterthur Stadt),,
1326_EINSITZ_1,1326,Eigenheer_Walter_1939__,Kantonsrat,24,5,1971,26,3,1973,14. Wahlkreis (Winterthur Stadt),Abgelöst von Egli Hans,
1333_EINSITZ_1,1333,Meier_Walter_1901__,Kantonsrat,3,5,1943,8,5,1955,14. Wahlkreis (Winterthur Stadt),,
1333_EINSITZ_2,1333,Meier_Walter_1901__,Kantonsrat,27,4,1959,23,5,1971,14. Wahlkreis (Winterthur Stadt),,
1340_EINSITZ_1,1340,Hüssy_Othmar_1917__,Kantonsrat,27,5,1963,7,5,1967,14. Wahlkreis (Winterthur Stadt),,
1343_EINSITZ_1,1343,Schmocker_Albert_1923__,Kantonsrat,27,5,1963,7,5,1967,14. Wahlkreis (Winterthur Stadt),,
1345_EINSITZ_1,1345,Wiesendanger_Hermann_1902__,Kantonsrat,30,4,1951,7,11,1966,14. Wahlkreis (Winterthur Stadt),,Abgelöst von Eggli Albert
1358_EINSITZ_1,1358,Deller_Walter_1904__,Kantonsrat,29,4,1955,26,5,1963,14. Wahlkreis (Winterthur Stadt),,
1361_EINSITZ_1,1361,Frei_Karl_1913__,Kantonsrat,30,4,1951,14,12,1953,14. Wahlkreis (Winterthur Stadt),,Abgelöst von Graf Hermann
1365_EINSITZ_1,1365,Schalcher_Hans_1889__,Kantonsrat,5,5,1947,8,5,1955,14. Wahlkreis (Winterthur Stadt),,
1366_EINSITZ_1,1366,Flückiger_Robert_1897__,Kantonsrat,3,5,1943,29,4,1951,14. Wahlkreis (Winterthur Stadt),,
1370_EINSITZ_1,1370,Meier_Jakob_1893__,Kantonsrat,3,5,1943,29,4,1951,14. Wahlkreis (Winterthur Stadt),,
1372_EINSITZ_1,1372,Hermann_Luciano_1913__,Kantonsrat,3,5,1943,4,5,1947,14. Wahlkreis (Winterthur Stadt),,
1376_EINSITZ_1,1376,Wiesendanger_Karl_1904__,Kantonsrat,3,5,1943,4,5,1947,14. Wahlkreis (Winterthur Stadt),,
1381_EINSITZ_1,1381,Gubler_Otto_1894__,Kantonsrat,3,4,1939,2,5,1943,14. Wahlkreis (Winterthur Stadt),,
1402_EINSITZ_1,1402,Bachofner_Albert_1890__,Kantonsrat,13,5,1929,8,5,1932,13. Wahlkreis (Winterthur),,
1438_EINSITZ_1,1438,Kräuchi_Walter_1913__,Kantonsrat,3,5,1943,15,7,1946,13. Wahlkreis (Pfäffikon),,Abgelöst von Tanner Paul
1440_EINSITZ_1,1440,Müller_Otto_1899__,Kantonsrat,3,4,1939,27,10,1942,13. Wahlkreis (Pfäffikon),,Abgelöst von Tanner Paul
1443_EINSITZ_1,1443,Wegmann_Gottfried_1873__,Kantonsrat,13,5,1929,25,8,1930,12. Wahlkreis (Pfäffikon),,Abgelöst von Manz Paul
1453_EINSITZ_1,1453,Bertschinger_Walter_1907__,Kantonsrat,5,5,1947,26,5,1952,10. Wahlkreis (Meilen),,Abgelöst von Schwarzenbach, Hans
1469_EINSITZ_1,1469,Baltensperger_Hans_1924__,Kantonsrat,30,5,1983,1,10,1990,15. Wahlkreis (Winterthur Land),,Abgelöst von Schellenberg Georg
1472_EINSITZ_1,1472,Pavesi_Hermann_1931__,Kantonsrat,30,5,1983,3,5,1987,15. Wahlkreis (Winterthur Land),,
1473_EINSITZ_1,1473,Kupper_Adolf_1918__,Kantonsrat,24,5,1971,29,5,1983,15. Wahlkreis (Winterthur Land),,
1475_EINSITZ_1,1475,Schlumpf_Walter_1916__,Kantonsrat,8,5,1967,29,5,1983,15. Wahlkreis (Winterthur Land),,
1479_EINSITZ_1,1479,Lüssi_Walter_1906__,Kantonsrat,27,4,1959,23,5,1971,15. Wahlkreis (Winterthur Land),,
1480_EINSITZ_1,1480,Trachsler_Edwin_1921__,Kantonsrat,8,5,1967,23,5,1971,15. Wahlkreis (Winterthur Land),,
1481_EINSITZ_1,1481,Elsener_Otto_1928__,Kantonsrat,27,5,1963,7,5,1967,15. Wahlkreis (Winterthur Land),,
1485_EINSITZ_1,1485,Mörgeli_Benjamin_1890__,Kantonsrat,3,5,1943,26,4,1959,15. Wahlkreis (Winterthur Land),,
1487_EINSITZ_1,1487,Peter_Theodor_1910__,Kantonsrat,9,5,1955,26,4,1959,15. Wahlkreis (Winterthur Land),,
1489_EINSITZ_1,1489,Truninger_Max_1906__,Kantonsrat,30,4,1951,8,5,1955,15. Wahlkreis (Winterthur Land),,
1490_EINSITZ_1,1490,Schneider_Albert_1911__,Kantonsrat,5,5,1947,29,4,1951,15. Wahlkreis (Winterthur Land),,
1491_EINSITZ_1,1491,Bernhard_Johann_1890__,Kantonsrat,3,4,1939,4,5,1947,15. Wahlkreis (Winterthur Land),,
1503_EINSITZ_1,1503,Jagmetti_Riccardo_1896__,Kantonsrat,5,5,1947,26,4,1959,1. Wahlkreis (Zürich 1+2),,
1506_EINSITZ_1,1506,Meier_Fritz_1885__,Kantonsrat,29,4,1935,2,4,1939,15. Wahlkreis (Winterthur Land),,
1511_EINSITZ_1,1511,Fauser_Walter_1902__,Kantonsrat,13,5,1929,8,5,1932,14. Wahlkreis (Elgg),,
1522_EINSITZ_1,1522,Anderegg_Walter_1912__,Kantonsrat,27,5,1963,13,1,1964,2. Wahlkreis (Zürich 3+9),,Abgelöst von Baumann, Emil.
1568_EINSITZ_1,1568,Bernet_Friedrich_1898_05_29,Kantonsrat,9,5,1932,12,11,1934,4. Wahlkreis (Zürich 7 + 8),,Abgelöst von Schläpfer, Hans, Dr. jur.
1570_EINSITZ_1,1570,Billeter_Alfred_1896_08_23,Kantonsrat,9,5,1955,26,5,1963,5. Wahlkreis (Zürich 7 + 8 + Zollikon),,
1574_EINSITZ_1,1574,Schmid_Robert_1906__,Kantonsrat,30,4,1951,7,5,1967,6. Wahlkreis (Zürich 11),,
1601_EINSITZ_1,1601,Grünenfelder_Max_1935__,Kantonsrat,26,5,1975,29,4,1979,14. Wahlkreis (Winterthur Stadt),,
1601_EINSITZ_2,1601,Grünenfelder_Max_1935__,Kantonsrat,30,5,1983,5,5,1991,14. Wahlkreis (Winterthur Stadt),,
1605_EINSITZ_1,1605,Frey_Hans_1922__,Kantonsrat,26,5,1975,29,5,1983,10. Wahlkreis (Meilen),,
1612_EINSITZ_1,1612,Matthias_Robert_1917__,Kantonsrat,30,4,1951,8,5,1955,14. Wahlkreis (Winterthur Stadt),,
1617_EINSITZ_1,1617,Bolli_Rudolf_1936__,Kantonsrat,30,5,1983,7,5,1995,12. Wahlkreis (Uster),,
1656_EINSITZ_1,1656,Stopper_Paul_1946__,Kantonsrat,30,4,1979,5,5,1991,12. Wahlkreis (Uster),,
1657_EINSITZ_1,1657,Kuster_Jean-Pierre_1947__,Kantonsrat,6,5,1991,30,5,1994,12. Wahlkreis (Uster),,
1659_EINSITZ_1,1659,Sägesser_Rolf_1943__,Kantonsrat,30,5,1983,30,5,1999,12. Wahlkreis (Uster),,
1661_EINSITZ_1,1661,Schaffner_Hans_Beat_1943__,Kantonsrat,30,5,1983,5,5,1991,12. Wahlkreis (Uster),,
1663_EINSITZ_1,1663,Furter_Margrit_1942__,Kantonsrat,30,5,1983,3,5,1987,12. Wahlkreis (Uster),,
1664_EINSITZ_1,1664,Gräff_Walter_1919__,Kantonsrat,26,5,1975,31,10,1986,12. Wahlkreis (Uster),,Abgelöst von Leuthold, Theo
1676_EINSITZ_1,1676,Kurz_Adolf_1926__,Kantonsrat,24,5,1971,29,4,1979,12. Wahlkreis (Uster),,
1680_EINSITZ_1,1680,Zeier_Hans_1937__,Kantonsrat,26,5,1975,29,4,1979,12. Wahlkreis (Uster),,
1685_EINSITZ_1,1685,Schuler_Eduard_1912__,Kantonsrat,8,5,1967,25,5,1975,12. Wahlkreis (Uster),,
1696_EINSITZ_1,1696,Wettstein_Ernst_1899__,Kantonsrat,9,5,1955,7,5,1967,12. Wahlkreis (Uster),,
1702_EINSITZ_1,1702,Walther_Gustav_1917__,Kantonsrat,9,5,1955,26,5,1963,12. Wahlkreis (Uster),,
1706_EINSITZ_1,1706,Ribary_Ernst_1899__,Kantonsrat,30,4,1951,8,5,1955,12. Wahlkreis (Uster),,
1707_EINSITZ_1,1707,Schaufelberger_Jakob_1904__,Kantonsrat,30,4,1951,8,5,1955,12. Wahlkreis (Uster),,
1713_EINSITZ_1,1713,Messikommer_Alfred_1888__,Kantonsrat,3,5,1943,4,5,1947,12. Wahlkreis (Uster),,
1723_EINSITZ_1,1723,Graf_Jean_1881__,Kantonsrat,9,5,1932,28,4,1935,11. Wahlkreis (Uster),,
1723_EINSITZ_2,1723,Graf_Jean_1881__,Kantonsrat,29,4,1935,2,4,1939,12. Wahlkreis (Uster),,
1746_EINSITZ_1,1746,Merz_Jakob_1891__,Kantonsrat,13,5,1929,8,5,1932,11. Wahlkreis (Uster),,
1750_EINSITZ_1,1750,Buff_Ernst_1893__,Kantonsrat,15,1,1930,28,4,1935,11. Wahlkreis (Uster),,
1750_EINSITZ_2,1750,Buff_Ernst_1893__,Kantonsrat,29,4,1935,2,4,1939,12. Wahlkreis (Uster),,
1797_EINSITZ_1,1797,Huber_Fridolin_1903__,Kantonsrat,27,4,1959,23,5,1971,10. Wahlkreis (Meilen),,
1813_EINSITZ_1,1813,Grossmann_Hans-Peter_1923__,Kantonsrat,26,5,1975,29,5,1983,16. Wahlkreis (Andelfingen),,
1821_EINSITZ_1,1821,Langhard_Konrad_1897__,Kantonsrat,3,4,1939,26,5,1963,16. Wahlkreis (Andelfingen),,
1825_EINSITZ_1,1825,Diriwächter_Jakob_1893__,Kantonsrat,3,4,1939,22,8,1947,16. Wahlkreis (Andelfingen),,Abgelöst von Kübler Karl
1826_EINSITZ_1,1826,Rubli_Ernst_1890__,Kantonsrat,3,5,1943,8,5,1950,16. Wahlkreis (Andelfingen),,Abgelöst von Steiner Alfred
1834_EINSITZ_1,1834,Bucher_Adrian_1953_04_02,Kantonsrat,8,5,1995,1,7,2002,18. Wahlkreis (Dielsdorf),,
1845_EINSITZ_1,1845,Werner_Markus_1962__,Kantonsrat,6,5,1991,18,12,2000,18. Wahlkreis (Dielsdorf),Abgelöst von Jaisli, Beat (08.01.2001).,
1850_EINSITZ_1,1850,Züblin_Georg_1941__,Kantonsrat,6,5,1991,7,5,1995,18. Wahlkreis (Dielsdorf),,
1851_EINSITZ_1,1851,Kaltenrieder_Urs_Daniel_1947__,Kantonsrat,4,5,1987,29,3,1993,18. Wahlkreis (Dielsdorf),,Abgelöst von Frutig, Susanne
1881_EINSITZ_1,1881,Weber_Karl_1932__,Kantonsrat,26,5,1975,5,5,1991,18. Wahlkreis (Dielsdorf),,
1882_EINSITZ_1,1882,Künzle_Hans_Rudolf_1930__,Kantonsrat,30,5,1983,3,5,1987,18. Wahlkreis (Dielsdorf),,
1884_EINSITZ_1,1884,Meierhofer_Walter_1920__,Kantonsrat,24,5,1971,3,5,1987,18. Wahlkreis (Dielsdorf),,
1889_EINSITZ_1,1889,Metz_Jean_1921__,Kantonsrat,26,5,1975,3,5,1987,18. Wahlkreis (Dielsdorf),,
1893_EINSITZ_1,1893,Kunz_Helen_1942__,Kantonsrat,4,5,1987,30,5,1999,17. Wahlkreis (Bülach),,
1904_EINSITZ_1,1904,Remund_Paul_1927__,Kantonsrat,26,5,1975,5,5,1991,17. Wahlkreis (Bülach),,
1909_EINSITZ_1,1909,Hürlimann_Karl_1910__,Kantonsrat,8,5,1967,20,5,1974,18. Wahlkreis (Dielsdorf),,Abgelöst von Hofmann, Ernst U.
1918_EINSITZ_1,1918,Mona_Marco_1942__,Kantonsrat,30,5,1983,12,3,1990,11. Wahlkreis (Hinwil),,Abgelöst von Oser, Peter
1920_EINSITZ_1,1920,Schärer_Karl_1941__,Kantonsrat,30,4,1979,15,3,1993,11. Wahlkreis (Hinwil),,Abgelöst von Honegger, Peter
1924_EINSITZ_1,1924,Winkelmann_Josef_1942__,Kantonsrat,6,5,1991,7,5,1995,11. Wahlkreis (Hinwil),,
