ID_BUERGERORT_NEW,ID_PERSON_NEW,ID_PERSON,ORT,DATUM_VON_TAG,DATUM_VON_MONAT,DATUM_VON_JAHR,DATUM_BIS_TAG,DATUM_BIS_MONAT,DATUM_BIS_JAHR
20219_BUERGERORT_1,20219,Brändli_Heinz_1932_02_27,,,,,,,
20221_BUERGERORT_2,20221,Stucki_Jakob_1924_07_10,Dägerlen,,,,,,
20221_BUERGERORT_1,20221,Stucki_Jakob_1924_07_10,Seuzach,10,7,1924,17,3,2006
20222_BUERGERORT_1,20222,Frei_Armin_1936_07_25,,,,,,,
20224_BUERGERORT_1,20224,Specker_Christian_1922_10_12,Zürich,12,10,1922,11,8,2006
20225_BUERGERORT_1,20225,Benz_Rudolf_1810_12_22,Pfungen,22,12,1810,14,6,1872
20226_BUERGERORT_1,20226,Balsiger_Rolf_1933_05_26,,,,,,,
20227_BUERGERORT_2,20227,Aeppli_Wartmann_Regine_1952_10_05,Zürich,,,,,,
20227_BUERGERORT_3,20227,Aeppli_Wartmann_Regine_1952_10_05,Stäfa,,,,,,
20227_BUERGERORT_1,20227,Aeppli_Wartmann_Regine_1952_10_05,Bauma,,,,,,
20228_BUERGERORT_1,20228,Keller_Max_1935_08_03,Richterswil,3,8,1935,6,8,2013
20229_BUERGERORT_1,20229,Elmer_Albrecht_1935__,,,,,,,
20230_BUERGERORT_1,20230,Schlumpf_Walter_1916__,,,,,,,
20232_BUERGERORT_1,20232,Niederhauser_Peter_1932_08_23,,,,,,,
20234_BUERGERORT_1,20234,Sauter_Regine_1966_04_16,Arbon,,,,,,
20234_BUERGERORT_2,20234,Sauter_Regine_1966_04_16,Küsnacht (ZH),,,,,,
20236_BUERGERORT_1,20236,Wild_Rudolf_1912_06_04,,,,,,,
20237_BUERGERORT_1,20237,Bachofner_Hans_Rudolf_1913__,,,,,,,
20238_BUERGERORT_1,20238,Widmer_André___,,,,,,,
20240_BUERGERORT_1,20240,Frey_Hans_1922_11_01,Stäfa,,,1922,26,2,2006
20241_BUERGERORT_1,20241,Senn_Paul_1913__,,,,,,,
20243_BUERGERORT_1,20243,Graf_Martin_1923__,,,,,,,
20245_BUERGERORT_1,20245,Schalcher_Heinrich_1917_01_03,Winterthur,3,1,1917,12,12,2006
20247_BUERGERORT_1,20247,Keller_Johann_Jakob_1823_03_27,Fischenthal,27,3,1823,28,6,1903
20248_BUERGERORT_1,20248,Nigg_Wolfgang_1934_10_21,Gersau,21,10,1934,20,2,2019
20262_BUERGERORT_1,20262,Nobs_Ernst_1886_07_14,Seedorf (BE),14,7,1886,14,7,1957
20262_BUERGERORT_2,20262,Nobs_Ernst_1886_07_14,Grindelwald,,,1944,14,7,1957
20262_BUERGERORT_3,20262,Nobs_Ernst_1886_07_14,Zürich,,,,14,7,1957
20263_BUERGERORT_1,20263,Reich_Emil_1900_11_17,Hemberg,17,11,1900,3,4,1959
20263_BUERGERORT_2,20263,Reich_Emil_1900_11_17,Uster,,,,3,4,1959
20264_BUERGERORT_1,20264,Rutishauser_Georg_1901_08_24,Amriswil,24,8,1901,29,3,1981
20264_BUERGERORT_2,20264,Rutishauser_Georg_1901_08_24,Rüti (ZH),29,3,1981,29,3,1981
20265_BUERGERORT_1,20265,Schnyder_Heinrich_1897_08_08,Diessbach bei Büren,8,8,1897,14,10,1974
20266_BUERGERORT_1,20266,Streuli_Hans_1892_07_13,Wädenswil,13,7,1892,23,5,1870
20266_BUERGERORT_2,20266,Streuli_Hans_1892_07_13,Richterswil,13,7,1892,23,5,1970
20267_BUERGERORT_1,20267,Vaterlaus_Ernst_1891_03_21,Thalwil,21,3,1891,27,8,1976
20268_BUERGERORT_1,20268,Schüepp-Fischer_Annelies_1936_04_28,,,,,,,
20271_BUERGERORT_2,20271,Kern_Hans_1867_02_05,Zürich,,,1893,8,11,1940
20271_BUERGERORT_1,20271,Kern_Hans_1867_02_05,Bülach,5,2,1867,8,11,1940
20273_BUERGERORT_2,20273,Kraft_Adolf_1861_01_15,Zürich,,,1917,23,1,1928
20273_BUERGERORT_1,20273,Kraft_Adolf_1861_01_15,Brugg,15,1,1861,23,1,1928
20274_BUERGERORT_1,20274,Guggenbühl_Adolf_1860_08_30,Uetikon am See,,,1860,,,
20274_BUERGERORT_2,20274,Guggenbühl_Adolf_1860_08_30,Zürich,,,1898,,,
20275_BUERGERORT_1,20275,Diggelmann_Walter_1919_10_05,,,,,,,
20277_BUERGERORT_2,20277,Meier_Max_1917_04_17,Winterthur,1,1,1922,17,3,2008
20277_BUERGERORT_1,20277,Meier_Max_1917_04_17,Wülflingen,17,4,1917,31,12,1921
20279_BUERGERORT_1,20279,Gräff_Walter_1919_05_11,Uitikon,11,5,1919,29,1,2003
20279_BUERGERORT_2,20279,Gräff_Walter_1919_05_11,Volketswil,,,,29,1,2003
20280_BUERGERORT_1,20280,Neuenschwander_Willi_1929_09_21,Langnau im Emmental,21,9,1929,10,10,2003
20281_BUERGERORT_2,20281,Hegetschweiler_Werner_1929_03_06,Ottenbach,6,3,1929,8,6,2008
20281_BUERGERORT_1,20281,Hegetschweiler_Werner_1929_03_06,Zürich,6,3,1929,8,6,2008
20286_BUERGERORT_1,20286,Maeder_Guy_1912__,,,,,,,
20288_BUERGERORT_1,20288,Hofmann_Heidi_1951__,,,,,,,
20289_BUERGERORT_1,20289,Hohl-Spiess_Nelly_1922_06_10,Heiden,,,,18,12,2008
20289_BUERGERORT_2,20289,Hohl-Spiess_Nelly_1922_06_10,Ziefen,10,6,1922,,,
20290_BUERGERORT_1,20290,Schärer_Karl_1941_05_06,Horgen,6,5,1941,19,1,2009
20291_BUERGERORT_1,20291,Brawand_Paul_1932__,Grindelwald,,,1932,22,1,2009
20292_BUERGERORT_1,20292,Cavegn_Albert_1924_01_07,Villa GR,7,1,1924,9,5,2009
20293_BUERGERORT_1,20293,Kuhn_Hans_1927__,,,,,,,
20295_BUERGERORT_1,20295,Lüchinger_Hans-Georg_1927_05_12,Oberriet (SG),12,5,1927,24,8,2009
20295_BUERGERORT_2,20295,Lüchinger_Hans-Georg_1927_05_12,Winterthur,,,1958,24,8,2009
20297_BUERGERORT_2,20297,Hedinger_Ulrich_1933_09_14,Zürich,,,,21,1,2010
20297_BUERGERORT_1,20297,Hedinger_Ulrich_1933_09_14,Kilchberg (ZH),14,9,1933,21,1,2010
20300_BUERGERORT_1,20300,Amsler_Johann_Jakob_1848_10_11,Meilen,11,10,1848,,,1894
20300_BUERGERORT_2,20300,Amsler_Johann_Jakob_1848_10_11,Aussersihl,,,1892,,,1909
20301_BUERGERORT_1,20301,Ryf_Johannes_1844_09_20,Horgen,20,9,1844,30,6,1914
20301_BUERGERORT_2,20301,Ryf_Johannes_1844_09_20,Zürich,,,1881,30,6,1914
20302_BUERGERORT_1,20302,Aeschbacher_Ferdinand_1893_11_11,Rüderswil,11,11,1893,7,1,1950
20303_BUERGERORT_1,20303,Aeschbacher_Rudolf_1941_09_15,Trachselwald,15,9,1941,,,
20303_BUERGERORT_2,20303,Aeschbacher_Rudolf_1941_09_15,Zürich,,,,,,
20304_BUERGERORT_2,20304,Allenspach_Heinz_1928_02_22,Fällanden,,,,,,
20304_BUERGERORT_1,20304,Allenspach_Heinz_1928_02_22,Kreuzlingen,22,2,1928,,,
20305_BUERGERORT_1,20305,Arx,_von_Kurt_1921_08_16,Niedergösgen,16,8,1921,30,5,1972
20306_BUERGERORT_1,20306,Ammann_Johann_Kaspar_1803_11_12,Unterstrass,12,11,1803,6,11,1870
20306_BUERGERORT_2,20306,Ammann_Johann_Kaspar_1803_11_12,Aussersihl,12,11,1803,,,1854
20307_BUERGERORT_1,20307,Barrile_Angelo_1976_08_22,Pfungen,,,,,,
20307_BUERGERORT_2,20307,Barrile_Angelo_1976_08_22,Pietraperzia (Italien),,,,,,
20308_BUERGERORT_1,20308,Baumann-Örtle_Heinrich_1861_12_04,Rüti (ZH),4,12,1861,14,5,1932
20309_BUERGERORT_1,20309,Baumberger_Georg_1855_03_08,Kirchberg (SG),8,3,1855,21,5,1931
20310_BUERGERORT_1,20310,Bäumle_Martin_1964_06_03,Hombrechtikon,,,,,,
20310_BUERGERORT_2,20310,Bäumle_Martin_1964_06_03,Zürich,,,,,,
20310_BUERGERORT_3,20310,Bäumle_Martin_1964_06_03,Dübendorf,,,,,,
20311_BUERGERORT_1,20311,Beck_Fritz_1889_11_15,Sumiswald BE,,,,,,
20312_BUERGERORT_1,20312,Bertschinger_Karl_1881_06_16,Pfäffikon,16,6,1881,4,3,1960
20313_BUERGERORT_1,20313,Binder_Max_1947_11_26,Illnau-Effretikon,26,11,1947,,,
20314_BUERGERORT_1,20314,Blocher_Christoph_1940_10_11,Schattenhalb,11,10,1940,,,
20314_BUERGERORT_2,20314,Blocher_Christoph_1940_10_11,Zürich,,,,,,
20314_BUERGERORT_3,20314,Blocher_Christoph_1940_10_11,Meilen,,,,,,
20314_BUERGERORT_4,20314,Blocher_Christoph_1940_10_11,Lü (Val Müstair),,,,,,
20316_BUERGERORT_1,20316,Bopp_Friedrich_"Fritz"_1863_01_14,Dielsdorf,14,1,1863,27,1,1935
20317_BUERGERORT_1,20317,Bortoluzzi_Toni_1947_02_16,Affoltern am Albis,16,2,1947,,,
20318_BUERGERORT_1,20318,Beck_Marcel_1908_04_16,Fisibach,,,,,,
20320_BUERGERORT_1,20320,Bodenmann_Marinus_1893_09_18,Martisberg (Bettmeralp),18,9,1893,8,3,1964
20321_BUERGERORT_2,20321,Bosshard_Walter_1950_02_03,Turbenthal,,,,,,
20321_BUERGERORT_1,20321,Bosshard_Walter_1950_02_03,Horgen,,,,,,
20322_BUERGERORT_1,20322,Bräm_Walter_1915_09_04,Engi (Glarus Süd),,,,,,
20323_BUERGERORT_1,20323,Bräm_Heinrich_1883_10_28,Zürich,28,10,1883,21,8,1971
20324_BUERGERORT_1,20324,Brändli_Heinrich_1900_09_23,Wädenswil,23,9,1900,25,3,1981
20326_BUERGERORT_1,20326,Bachmann_Jakob_1875__,,,,1875,,,
20327_BUERGERORT_1,20327,Bachofen_Alfred_1856__,,,,1856,,,
20329_BUERGERORT_1,20329,Berchtold_Hans_1918_11_06,Uster,6,11,1918,5,10,1962
20330_BUERGERORT_1,20330,Bietenholz_Jakob_1877__,,,,,,,
20331_BUERGERORT_1,20331,Trachsler_Oskar_1897__,,,,,,,
20332_BUERGERORT_1,20332,Briner_Heinrich_1887__,,,,,,,
20333_BUERGERORT_1,20333,Brunner_Jakob_1885__,,,,,,,
20334_BUERGERORT_1,20334,Büchi_Alfred_1900_06_29,Dinhard,29,6,1900,,,1903
20334_BUERGERORT_2,20334,Büchi_Alfred_1900_06_29,Zürich,,,1903,8,3,1975
20335_BUERGERORT_1,20335,Büchi_Adolf_1863__,,,,1863,,,
20336_BUERGERORT_1,20336,Dreher_Gottfried_1881__,,,,,,,
20337_BUERGERORT_1,20337,Dünki_Johann_Jakob_1858__,,,,1858,18,5,1931
20338_BUERGERORT_1,20338,Egger_Franz_1899_01_20,Eggersriet,,,,,,
20338_BUERGERORT_2,20338,Egger_Franz_1899_01_20,Wetzikon (ZH),,,,,,
20340_BUERGERORT_1,20340,Ganz_Arnold_1879__,,,,1879,,,
20342_BUERGERORT_1,20342,Zimmermann_Albert_1864__,,,,1864,,,
20343_BUERGERORT_1,20343,Weber_Jean_1869__,,,,1869,,,
20344_BUERGERORT_1,20344,Weber_Albert_1916_02_17,,,,,,,
20345_BUERGERORT_1,20345,Ganz_Fritz_1916_02_20,Embrach,20,2,1916,31,3,1992
20346_BUERGERORT_1,20346,Isler_Thomas_1944__,Wädenswil,,,,,,
20346_BUERGERORT_2,20346,Isler_Thomas_1944__,Rüschlikon,,,,,,
20347_BUERGERORT_1,20347,Griesser_Eduard_1868__,,,,,,,
20348_BUERGERORT_1,20348,Gattiker-Sautter_August_1873_08_16,Richterswil,16,8,1873,19,12,1948
20349_BUERGERORT_1,20349,Hauser_Jakob_1840__,,,,1840,,,
20350_BUERGERORT_1,20350,Hirzel_Alfred_1875__,,,,,,,
20351_BUERGERORT_1,20351,Kloter_Theodor_1916_03_04,Meilen,,,,,,
20352_BUERGERORT_1,20352,Kloter_Theodor_1916_03_04,Meilen,,,,,,
20353_BUERGERORT_1,20353,Koller_Karl_August_1863_02_25,Winterthur,25,2,1863,6,1,1920
20353_BUERGERORT_2,20353,Koller_Karl_August_1863_02_25,Thalwil,,,1912,6,1,1920
20359_BUERGERORT_1,20359,Kramer_August_1904_07_05,Rafz,5,7,1904,19,3,1964
20360_BUERGERORT_1,20360,Kündig_Jörg_1960_05_12,Gossau (ZH),,,,,,
20360_BUERGERORT_2,20360,Kündig_Jörg_1960_05_12,Hittnau,,,,,,
20361_BUERGERORT_1,20361,Leuthold_Theo_1936_12_12,Volketswil,,,,,,
20362_BUERGERORT_1,20362,Vollenweider_Johann_Jakob___,Illnau,,,,,,
20363_BUERGERORT_1,20363,Vollenweider_Albert_1862__,,,,1862,1,2,1921
20364_BUERGERORT_1,20364,Toggenburger_Heinrich_1838__,,,,1838,,,
20365_BUERGERORT_1,20365,Meier_Hans_1880__,,,,,,,
20366_BUERGERORT_1,20366,Meier_Hans_1897__,,,,,,,
20367_BUERGERORT_1,20367,Meierhofer_Albert_1887__,,,,,,,
20368_BUERGERORT_1,20368,Welter_Rudolf_1911_07_14,Zürich,,,,,,
20368_BUERGERORT_2,20368,Welter_Rudolf_1911_07_14,Hauptwil-Gottshaus,,,,,,
20369_BUERGERORT_1,20369,Meierhofer_Walter_1920__,,,,,,,
20370_BUERGERORT_1,20370,Meier_Rudolf_1907_01_30,Eglisau,30,1,1907,30,6,1986
20371_BUERGERORT_1,20371,Ott_Rudolf_1900_03_21,Turbenthal,21,3,1900,15,3,1970
20371_BUERGERORT_2,20371,Ott_Rudolf_1900_03_21,Wila,,,,,,
20372_BUERGERORT_1,20372,Rathgeb_Albert_1855__,,,,1855,27,1,1923
20374_BUERGERORT_1,20374,Rutschmann_Hans_1947_07_04,Rafz,4,7,1947,,,
20375_BUERGERORT_1,20375,Schärer_Jakob_1904__,,,,,,,
20376_BUERGERORT_1,20376,Schibli_Ernst_1952_08_16,Otelfingen,16,8,1952,,,
20377_BUERGERORT_1,20377,Schibli_Rudolf_1891__,,,,,,,
20378_BUERGERORT_1,20378,Sigrist_Albert_1923_04_09,Rafz,9,4,1923,19,3,2005
20379_BUERGERORT_1,20379,Spiess_Ernst_1876_06_05,Bülach,,,,,,
20380_BUERGERORT_1,20380,Spühler_Johannes_1879__,,,,1879,,,
20381_BUERGERORT_1,20381,Stadler_Emil_1886_06_02,Uster,2,6,1886,30,12,1959
20382_BUERGERORT_1,20382,Stampfli_Dagobert_1932_12_04,,,,,,,
20384_BUERGERORT_1,20384,Strauss_Theophil_1878__,Maur,,,1878,,,
20385_BUERGERORT_1,20385,Braunschweig_Hansjörg_1930_01_08,Basel,8,1,1930,,,
20387_BUERGERORT_1,20387,Briner_Jean_1876_07_28,Wallisellen-Rieden,,,1876,,,
20387_BUERGERORT_2,20387,Briner_Jean_1876_07_28,Zürich,,,1898,29,3,1967
20388_BUERGERORT_1,20388,Brunner_Max_1893_09_16,Zürich,,,1912,,,
20388_BUERGERORT_2,20388,Brunner_Max_1893_09_16,Mogelsberg SG,,,,,,
20389_BUERGERORT_1,20389,Bucher_Rudolf_1899_02_22,Luzern,22,2,1899,17,3,1971
20389_BUERGERORT_2,20389,Bucher_Rudolf_1899_02_22,Vitznau,,,,,,
20390_BUERGERORT_1,20390,Bühler_Robert_1902_02_23,Winterthur,,,,,,
20393_BUERGERORT_1,20393,Cincera_Ernst_1928_05_14,Zürich,,,,,,
20394_BUERGERORT_1,20394,Bürgi_Konrad_1874_06_09,Arth,9,9,1874,13,9,1945
20394_BUERGERORT_2,20394,Bürgi_Konrad_1874_06_09,Wädenswil,,,1912,,,
20395_BUERGERORT_1,20395,Condrau_Gion_1919_01_09,Disentis,9,1,1919,21,10,2006
20396_BUERGERORT_1,20396,Conzett_Hans_1886_08_03,Schiers,3,8,1886,24,10,1918
20397_BUERGERORT_1,20397,De_Capitani_Silvio_1925_07_30,Vezia,,,,,,
20397_BUERGERORT_2,20397,De_Capitani_Silvio_1925_07_30,Zürich,,,,,,
20398_BUERGERORT_1,20398,Dünki_Max_1932_06_05,Rorbas,,,,,,
20400_BUERGERORT_1,20400,Egloff_Hans_1959_11_27,Schaffhausen,,,,,,
20400_BUERGERORT_2,20400,Egloff_Hans_1959_11_27,Aesch (ZH),,,,,,
20400_BUERGERORT_3,20400,Egloff_Hans_1959_11_27,Niederrohrdorf,,,,,,
20401_BUERGERORT_2,20401,Duttweiler_Gottlieb_1888_08_15,Zürich,,,1901,,,
20401_BUERGERORT_1,20401,Duttweiler_Gottlieb_1888_08_15,Oberweningen,15,8,1888,8,6,1962
20402_BUERGERORT_2,20402,Enderli_Hans_1879_05_22,Bassersdorf,22,5,1879,17,10,1944
20402_BUERGERORT_1,20402,Enderli_Hans_1879_05_22,Zürich,22,5,1879,17,10,1944
20403_BUERGERORT_2,20403,Farbstein_David_1868_08_12,Affoltern bei Zürich,,,1897,31,12,1933
20403_BUERGERORT_3,20403,Farbstein_David_1868_08_12,Zürich,1,1,1934,18,4,1953
20403_BUERGERORT_1,20403,Farbstein_David_1868_08_12,Warschau (Polen),12,8,1868,,,1897
20404_BUERGERORT_1,20404,Farbstein_David_1868_08_12,Warschau (Polen),12,8,1868,,,1897
20404_BUERGERORT_2,20404,Farbstein_David_1868_08_12,Affoltern bei Zürich,,,1897,31,12,1933
20404_BUERGERORT_3,20404,Farbstein_David_1868_08_12,Zürich,1,1,1934,18,4,1953
20405_BUERGERORT_1,20405,Fehr-Ehrensperger_Lisbeth_1938_10_14,Flaach,14,4,1938,,,
20406_BUERGERORT_1,20406,Fehr_Hans_1947_01_14,,,,,,,
20407_BUERGERORT_2,20407,Fehr_Jacqueline_1963_06_01,Rüdlingen,,,,,,
20407_BUERGERORT_3,20407,Fehr_Jacqueline_1963_06_01,Schaffhausen,,,,,,
20407_BUERGERORT_1,20407,Fehr_Jacqueline_1963_06_01,Winterthur,,,,,,
20409_BUERGERORT_1,20409,Frei_Emil_1897_07_01,Winterthur,,,,,,
20409_BUERGERORT_2,20409,Frei_Emil_1897_07_01,Eglisau,,,,,,
20410_BUERGERORT_1,20410,Friedrich_Rudolf_1923_07_04,Winterthur,4,7,1923,15,10,2013
20413_BUERGERORT_1,20413,Orelli,_von_Aloys_1827_01_18,Zürich,18,1,1827,31,1,1892
20414_BUERGERORT_2,20414,Scheuchzer_Friedrich_Erhard_1828_01_21,Bülach,,,,13,2,1895
20414_BUERGERORT_1,20414,Scheuchzer_Friedrich_Erhard_1828_01_21,Zürich,21,1,1828,13,2,1895
20415_BUERGERORT_1,20415,Näf_Heinrich_1830_05_24,Wangen,24,5,1830,14,8,1888
20416_BUERGERORT_1,20416,Heussi_Emil_1831__,Rapperswil,,,,,,
20417_BUERGERORT_3,20417,Hunziker_Otto_1841_08_13,Zürich,,,1890,23,5,1909
20417_BUERGERORT_1,20417,Hunziker_Otto_1841_08_13,Bern,13,8,1841,23,5,1909
20417_BUERGERORT_2,20417,Hunziker_Otto_1841_08_13,Unterstrass,,,1876,31,12,1892
20418_BUERGERORT_1,20418,Usteri_Paul_Konrad_Emil_1853_08_12,,12,8,1853,1,2,1927
20420_BUERGERORT_1,20420,Briner_Robert_1885_06_17,Fehraltorf,17,6,1885,10,11,1960
20420_BUERGERORT_2,20420,Briner_Robert_1885_06_17,Zürich,,,,10,11,1960
20421_BUERGERORT_2,20421,Gurny_Max_1899_01_17,Cureggia (TI),,,1927,19,7,1994
20421_BUERGERORT_1,20421,Gurny_Max_1899_01_17,Warschau (Polen),17,7,1899,,,1927
20421_BUERGERORT_3,20421,Gurny_Max_1899_01_17,Zürich,9,10,1945,19,7,1994
20428_BUERGERORT_1,20428,Schinz_Heinrich_1785_07_02,Oberrieden,2,7,1785,1,10,1858
20431_BUERGERORT_1,20431,Ackeret_Jakob_1771__,Seuzach,,,1771,,,
20437_BUERGERORT_1,20437,Gattiker_Johann_Heinrich_1803__,Horgen,,,1828,,,1859
20437_BUERGERORT_2,20437,Gattiker_Johann_Heinrich_1803__,Oberweningen,,,1828,,,1859
20438_BUERGERORT_1,20438,Schumacher_Franz_1933__,,,,,,,
20440_BUERGERORT_1,20440,Gubler_Bernhard_Andreas_1938__,,,,,,,
20441_BUERGERORT_1,20441,Frei-Wohlgemuth_Hans_Ulrich_1925_02_13,Tuttwil TG,13,2,1925,23,7,2007
20441_BUERGERORT_2,20441,Frei-Wohlgemuth_Hans_Ulrich_1925_02_13,Zürich,,,,23,7,2007
20443_BUERGERORT_1,20443,Cometta-Müller_Katrin_1975_09_01,Sumiswald,,,,,,
20443_BUERGERORT_2,20443,Cometta-Müller_Katrin_1975_09_01,Arogno,,,,,,
20444_BUERGERORT_1,20444,Schlappner_Martin_1919_10_13,Solothurn,13,10,1919,14,3,1998
20445_BUERGERORT_1,20445,Schäppi_Erhard_1924__,,,,,,,
20446_BUERGERORT_1,20446,Frick_Hans_1930_01_04,,,,,,,
20448_BUERGERORT_1,20448,Sigg_Johannes_1874_08_10,Kleinandelfingen,10,8,1874,5,11,1939
20448_BUERGERORT_2,20448,Sigg_Johannes_1874_08_10,Zürich,10,8,1874,5,11,1939
20450_BUERGERORT_1,20450,Lenzlinger_Ludwig_1899_10_17,Mosnang,17,10,1899,24,12,1955
20451_BUERGERORT_1,20451,Hess_Kurt_1910__,,,,,,,
20452_BUERGERORT_1,20452,Landolt_Johann_Heinrich_1831_03_01,Zürich,1,3,1831,6,1,1885
20453_BUERGERORT_1,20453,Galladé_Chantal_1972_12_17,Isérables,,,,,,
20454_BUERGERORT_1,20454,Lang-Gehri_Hedi_1931_10_30,Wetzikon,30,10,1931,31,3,2004
20455_BUERGERORT_1,20455,Grendelmeier_Verena_1939_02_16,Zürich,16,2,1939,,,
20456_BUERGERORT_1,20456,Meierhans_Paul_Ulrich_1895_08_30,Oberlunkhofen,30,8,1895,17,3,1976
20456_BUERGERORT_2,20456,Meierhans_Paul_Ulrich_1895_08_30,Zürich,,,,17,3,1976
20458_BUERGERORT_1,20458,Kübler_Eduard_1935_06_24,Winterthur,24,6,1935,5,7,2018
20459_BUERGERORT_1,20459,Stocker-Rusterholz_Ernst_1955_04_20,Wädenswil,,,,,,
20464_BUERGERORT_1,20464,Klauser_Hans_Kaspar_1794__,Zürich,,,1794,,,
20465_BUERGERORT_1,20465,Brändli_Ferdinand_1828_01_03,Männedorf,3,1,1828,15,9,1878
20468_BUERGERORT_1,20468,Pestalozzi-Henggeler_Regula_1921_11_01,,,,,,,
20469_BUERGERORT_1,20469,Bucher_Johann_Jakob_1814_10_05,Niederweningen,5,10,1814,21,1,1905
20472_BUERGERORT_1,20472,Hoppeler_Hans_1879_03_02,Brugg (AG),2,3,1879,22,9,1945
20473_BUERGERORT_1,20473,Studler_Albert_1840_11_22,Seengen,22,11,1840,2,4,1914
20473_BUERGERORT_2,20473,Studler_Albert_1840_11_22,Wettswil am Albis,,,,2,4,1914
20475_BUERGERORT_1,20475,Schmid_Lorenz_1965_05_04,Ingenbohl,,,1965,,,
20477_BUERGERORT_1,20477,Rüttimann_Johann_Jakob_1813_03_17,Regensberg,17,3,1813,10,1,1876
20480_BUERGERORT_2,20480,Gysel_Paul_1914_03_12,Adliswil,,,1982,20,8,1995
20480_BUERGERORT_1,20480,Gysel_Paul_1914_03_12,Hallau,12,3,1914,20,8,1995
20496_BUERGERORT_1,20496,Camenisch_Linda_1955_09_03,Morissen GR,,,,,,
20496_BUERGERORT_2,20496,Camenisch_Linda_1955_09_03,Wallisellen,,,,,,
20499_BUERGERORT_1,20499,Mischol_Tumasch_1975_08_03,Valsot,3,8,1975,,,
20499_BUERGERORT_2,20499,Mischol_Tumasch_1975_08_03,Hombrechtikon,,,,,,
20503_BUERGERORT_1,20503,Metz_Jean_1921_11_29,Regensdorf,29,11,1921,28,4,1991
20504_BUERGERORT_1,20504,Bollinger_Christoph_1892__,,,,,,,
20505_BUERGERORT_1,20505,Nägeli_Wilhelm_1773__,Zürich,,,1773,,,
20508_BUERGERORT_1,20508,Wagner_Willy_1913_03_02,,,,,,,
20509_BUERGERORT_2,20509,Wehrli_Heinrich_1834_03_14,Fluntern,,,1892,31,12,1892
20509_BUERGERORT_3,20509,Wehrli_Heinrich_1834_03_14,Zürich,1,1,1893,28,4,1909
20509_BUERGERORT_1,20509,Wehrli_Heinrich_1834_03_14,Höngg,14,3,1834,,,1892
20510_BUERGERORT_2,20510,Heeb_Friedrich_1884_04_01,Schelten,,,,,,
20510_BUERGERORT_1,20510,Heeb_Friedrich_1884_04_01,Zürich,,,,8,4,1958
20512_BUERGERORT_1,20512,Paur_Salomon_1771_12_21,Zürich,,,1771,,,1850
20519_BUERGERORT_1,20519,Nater_Paul_1899_07_11,Zürich,11,7,1899,13,8,1971
20520_BUERGERORT_1,20520,Egg-Benes_Maria_1910_02_21,,,,,,,
20524_BUERGERORT_1,20524,Hösly_Balz_1958__,Zürich,,,,,,
20541_BUERGERORT_1,20541,Nägeli_Heinrich_1824__,,,,1824,,,
20542_BUERGERORT_1,20542,Winkler_Jakob_1864_10_31,Höngg,31,10,1864,1,5,1944
20555_BUERGERORT_1,20555,Kern_Heinrich_1853_05_15,,15,5,1853,18,10,1923
20557_BUERGERORT_1,20557,Bleuler_Konrad_1847_02_20,Riesbach,20,2,1847,7,9,1921
20566_BUERGERORT_1,20566,Haab_Robert_1865_08_08,Wädenswil,8,8,1865,15,10,1939
20566_BUERGERORT_2,20566,Haab_Robert_1865_08_08,Richterswil,,,1922,15,10,1939
20574_BUERGERORT_2,20574,Nägeli_Heinrich_1850_07_01,Zürich,1,1,1893,27,10,1932
20574_BUERGERORT_1,20574,Nägeli_Heinrich_1850_07_01,Enge,1,7,1850,31,12,1892
20576_BUERGERORT_1,20576,Locher_Johann_Albert_1849_01_07,Zürich,7,1,1849,5,7,1914
20578_BUERGERORT_1,20578,Keller_Gustav_1867_11_29,Winterthur,29,11,1867,21,4,1932
20578_BUERGERORT_2,20578,Keller_Gustav_1867_11_29,Schaffhausen,,,,,,
20579_BUERGERORT_1,20579,Benz_Hermann_1862_10_25,,25,10,1862,4,5,1919
20586_BUERGERORT_1,20586,Ernst_Heinrich_1847_08_12,Dättllikon,12,8,1847,,,
20586_BUERGERORT_2,20586,Ernst_Heinrich_1847_08_12,Winterthur,,,1882,27,3,1934
20590_BUERGERORT_1,20590,Saner_Marcel_1913__,Kleinlützel,,,1913,20,11,1987
20594_BUERGERORT_1,20594,Hofmann_Severin_1875__,Rüti (ZH),,,1875,7,9,1939
20596_BUERGERORT_1,20596,Künzle_Josef_1885__,Kilchberg (ZH),,,,,,
20597_BUERGERORT_1,20597,Künzle_Josef_1885__,Kilchberg (ZH),,,,,,
20598_BUERGERORT_1,20598,Arquint_Paul_1881__,Tarasp,,,1881,,,
20599_BUERGERORT_1,20599,Dörfler_Emil_1900_05_18,,,,,,,
20600_BUERGERORT_1,20600,Ribary_Ernst_1899__,,,,,,,
20601_BUERGERORT_1,20601,Rotz,_von_Josef_1901_10_04,,,,,,,
20603_BUERGERORT_1,20603,Ungricht_Josef_1903__,Richterswil,5,9,1903,,,
20604_BUERGERORT_1,20604,Ungricht_Josef_1903__,Richterswil,5,9,1903,,,
20605_BUERGERORT_1,20605,Wolf_Eugen_1917__,,,,,,,
20606_BUERGERORT_1,20606,Snell_Johann_Philipp_Ludwig_1785_04_06,Küsnacht (ZH),,,1832,5,7,1834
20609_BUERGERORT_1,20609,Schellenberg_Johann_Jakob_1830_04_17,Seegräben,17,4,1830,25,8,1893
