ID_BINDUNG_NEW,ID_PERSON_NEW,ID_PERSON,BINDUNGSKATEGORIE,INSTITUTION,DATUM_VON_TAG,DATUM_VON_MONAT,DATUM_VON_JAHR,DATUM_BIS_TAG,DATUM_BIS_MONAT,DATUM_BIS_JAHR
2968_BINDUNG_1,2968,Troesch-Schnyder_Franziska_1946__,,,,,,,,
2971_BINDUNG_1,2971,Frischknecht_Ernst_1939__,,,,,,,,
2977_BINDUNG_1,2977,Wietlisbach_Paul_1944__,,,,,,,,
2982_BINDUNG_1,2982,Styger_Laurenz_1944_06_25,,,,,,,,
2983_BINDUNG_1,2983,Gattiker_Caspar-Vital_1945__,,,,,,,,
2994_BINDUNG_1,2994,Gerber-Weeber_Doris_1945__,,,,,,,,
2996_BINDUNG_1,2996,Aisslinger_Peter_1951__,,,,,,,,
3007_BINDUNG_1,3007,Grau_Peter_1942__,,,,,,,,
3008_BINDUNG_1,3008,Guler_Anna_1947__,,,,,,,,
3011_BINDUNG_1,3011,Bretscher_Christian_1963__,,,,,,,,
3014_BINDUNG_1,3014,Weiss_Karl_1936__,,,,,,,,
3028_BINDUNG_1,3028,Bösel_Bruno_1960__,,,,,,,,
3029_BINDUNG_1,3029,Welti_Ulrich_1937__,,,,,,,,
3035_BINDUNG_1,3035,Amstutz_Hanspeter_1947__,,,,,,,,
3037_BINDUNG_1,3037,Kuhn_Bruno_1947__,,,,,,,,
3044_BINDUNG_1,3044,Müller_Felix_1957__,,,,,,,,
3046_BINDUNG_1,3046,Sigg_Hans_1952__,,,,,,,,
3048_BINDUNG_1,3048,Wohlwend_Ernst_1947_01_14,Polit. Amt,Grosser Gemeinderat Winterthur,,,1971,,,1992
3048_BINDUNG_3,3048,Wohlwend_Ernst_1947_01_14,Polit. Amt,Stadtpräsident Winterthur,,,2002,,,2012
3048_BINDUNG_2,3048,Wohlwend_Ernst_1947_01_14,Polit. Amt,Stadtrat Winterthur,,,1992,,,2002
3050_BINDUNG_1,3050,Eisenlohr_Markus_1959__,,,,,,,,
3051_BINDUNG_1,3051,Gehrig_Leo_1946__,,,,,,,,
3055_BINDUNG_1,3055,Schmid_Hansjörg_1947__,,,,,,,,
3056_BINDUNG_1,3056,Hunziker_Erhard_1934__,,,,,,,,
3060_BINDUNG_1,3060,Weilenmann_Edwin_1929__,,,,,,,,
3064_BINDUNG_1,3064,Stucki_Richard_1938__,,,,,,,,
3092_BINDUNG_1,3092,Schiesser_Gabriel_1863__,,,,,,,,
3093_BINDUNG_1,3093,Hefti-Meier_Heinrich_1870__,,,,,,,,
3103_BINDUNG_1,3103,Kindlimann_Fritz_1868__,,,,,,,,
3107_BINDUNG_1,3107,Larcher_Josef_1884__,,,,,,,,
3108_BINDUNG_1,3108,Schwäble_Josef_1869__,,,,,,,,
3113_BINDUNG_1,3113,Löhrer_Alfred_1943__,,,,,,,,
3115_BINDUNG_1,3115,Hornung_Diana_1952__,,,,,,,,
3116_BINDUNG_1,3116,Renz_Hugo_1943__,,,,,,,,
3118_BINDUNG_1,3118,Honegger_Andreas_1948__,,,,,,,,
3119_BINDUNG_1,3119,Schloeth_Daniel_1965__,,,,,,,,
3133_BINDUNG_1,3133,Meili-Bernet_Marianne_1942__,,,,,,,,
3137_BINDUNG_1,3137,Longoni-Portmann_Elisabeth_1924__,,,,,,,,
3140_BINDUNG_1,3140,Grob_Heinrich_1941__,Polit. Amt,Stadtrat Uster,,,,,,
3158_BINDUNG_1,3158,Schwarzenbach_Albert_1936__,,,,,,,,
3178_BINDUNG_1,3178,Ivic-von_Rechenberg_Heidi_1946__,,,,,,,,
3182_BINDUNG_1,3182,Derrer_Gustav_1939__,,,,,,,,
3186_BINDUNG_1,3186,Oehrli_Robert_1913__,,,,,,,,
3187_BINDUNG_1,3187,Meyer_Jakob_1913__,,,,,,,,
3199_BINDUNG_1,3199,Bussmann_Walter_1911__,,,,,,,,
3214_BINDUNG_1,3214,Frei_Hans_1925__,,,,,,,,
3235_BINDUNG_1,3235,Meyer_Robert_1905_03_24,Polit. Amt,Nationalrat,2,12,1963,3,12,1967
3246_BINDUNG_1,3246,Kupper_Karl_1902__,,,,,,,,
3248_BINDUNG_1,3248,Mettler_Walter_1914__,,,,,,,,
3257_BINDUNG_1,3257,Egli_Ernst_1911__,,,,,,,,
3259_BINDUNG_1,3259,Medici_Primo_1906__,,,,,,,,
3264_BINDUNG_1,3264,Schraner_Leo_1904__,,,,,,,,
3272_BINDUNG_1,3272,Siegrist_Hermann_1914__,,,,,,,,
3273_BINDUNG_1,3273,Schneider_Alfred_1900__,,,,,,,,
3278_BINDUNG_1,3278,Kunz_Heinrich_1902__,,,,,,,,
3286_BINDUNG_1,3286,Hürlimann_Werner_1907__,,,,,,,,
3289_BINDUNG_1,3289,Peter_Robert_1889__,,,,,,,,
3308_BINDUNG_1,3308,Kübler_Rudolf_1897__,,,,,,,,
3324_BINDUNG_1,3324,Sessler_Konrad_1906__,,,,,,,,
3333_BINDUNG_1,3333,Hunziker_Fritz_1886__,,,,,,,,
3339_BINDUNG_1,3339,Gossweiler_Albert_1888__,,,,,,,,
3343_BINDUNG_1,3343,Meier_Rudolf_1907__,,,,,,,,
3354_BINDUNG_1,3354,Müller_Jakob_1910__,,,,,,,,
3356_BINDUNG_1,3356,Vollenweider_Jakob_1893__,,,,,,,,
3370_BINDUNG_1,3370,Brunner_Otto_1896_10_21,Polit. Amt,Grosser Stadtrat Zürich,,,1931,,,1934
3370_BINDUNG_2,3370,Brunner_Otto_1896_10_21,Polit. Amt,Gemeinderat Zürich,,,1934,,,1936
3370_BINDUNG_3,3370,Brunner_Otto_1896_10_21,Polit. Amt,Gemeinderat Zürich,,,1946,,,1947
3399_BINDUNG_1,3399,Landis_Paul_1872__,,,,,,,,
3409_BINDUNG_1,3409,Zimmermann_Josef_1897__,,,,,,,,
3422_BINDUNG_1,3422,Vogel_Emil___,,,,,,,,
3424_BINDUNG_1,3424,Schläpfer_Hans_1893_06_30,Polit. Amt,Nationalrat,4,6,1946,30,11,1947
3425_BINDUNG_1,3425,Hauser_Karl_1905__,,,,,,,,
3438_BINDUNG_1,3438,Casserini_Karl_1902__,,,,,,,,
3442_BINDUNG_1,3442,Fischer_Jean_1876__,,,,,,,,
3443_BINDUNG_1,3443,Gebert_Gottlieb_1902__,,,,,,,,
3453_BINDUNG_1,3453,Oeschger_Fridolin_1894__,,,,,,,,
3462_BINDUNG_1,3462,Aeppli_Emil_1878__,,,,,,,,
3463_BINDUNG_1,3463,Frei_Gottfried_1881__,,,,,,,,
3464_BINDUNG_1,3464,Keusch_Friedrich_1884__,,,,,,,,
3471_BINDUNG_1,3471,Küng_Gottlieb_1880__,,,,,,,,
3474_BINDUNG_1,3474,Bürchler_Albert_1868__,,,,,,,,
3480_BINDUNG_1,3480,Wäspe_Emil_1883__,,,,,,,,
3481_BINDUNG_1,3481,Hafner_Robert_1890__,,,,,,,,
3482_BINDUNG_1,3482,Bergmann_Hektor_1876__,,,,,,,,
3487_BINDUNG_1,3487,Sorg_Max_1891__,,,,,,,,
3489_BINDUNG_1,3489,Kunz_Heinrich_1879__,,,,,,,,
3491_BINDUNG_1,3491,Kull_Werner_1894__,,,,,,,,
3494_BINDUNG_1,3494,Bär-Huber_Heinrich_1872__,,,,,,,,
3498_BINDUNG_1,3498,Pfister_Hans_1862__,,,,,,,,
3499_BINDUNG_1,3499,Rüegg_Julius_1862__,Polit. Amt,Gemeinderat Horgen,,,,,,
3503_BINDUNG_1,3503,Forrer_Jules_1883__,,,,,,,,
3504_BINDUNG_1,3504,Schlittler_Ernst_1894__,,,,,,,,
3506_BINDUNG_1,3506,Spöhel_Christian_1869__,,,,,,,,
3508_BINDUNG_1,3508,Brupbacher_Albert_1866__,,,,,,,,
3509_BINDUNG_1,3509,Trüb_Wilhelm_1873__,Polit. Amt,Gemeinderat Egg,,,,7,10,1933
3512_BINDUNG_1,3512,Müller_Heinz_1896__,,,,,,,,
3513_BINDUNG_1,3513,Schwarber_Hans_1877__,,,,,,,,
3520_BINDUNG_1,3520,Käser_Ernst_1879__,,,,,,,,
3524_BINDUNG_1,3524,Bosshard_Heinrich_1868__,,,,,,,,
3528_BINDUNG_1,3528,Thee_Max_1900__,,,,,,,,
3530_BINDUNG_1,3530,Kägi_Emil_1885__,,,,,,,,
3531_BINDUNG_1,3531,Spörri_Heinrich_1878__,,,,,,,,
3540_BINDUNG_1,3540,Kessler_Jakob_1874__,,,,,,,,
3554_BINDUNG_1,3554,Steinemann_Ernst_1887__,,,,,,,,
3569_BINDUNG_1,3569,Kern_Heinrich___,,,,,,,,
3570_BINDUNG_1,3570,Schweizer_Armin_1884__,,,,,,,,
3595_BINDUNG_1,3595,Sennhauser_Robert_1871__,,,,,,,,
3615_BINDUNG_1,3615,Frey_Jakob_1869__,,,,,,,,
3655_BINDUNG_1,3655,Müller_Rudolf_1871__,,,,,,,,
3694_BINDUNG_1,3694,Kuhn_Adolf_1886__,,,,,,,,
3744_BINDUNG_1,3744,Häberling_Albert_1878__,,,,,,,,
3757_BINDUNG_1,3757,Honegger_Heinrich_1862__,,,,,,,,
3758_BINDUNG_1,3758,Walder_Albert_1883__,,,,,,,,
3766_BINDUNG_1,3766,Schoch_Jakob_1873__,,,,,,,,
3768_BINDUNG_1,3768,Läuchli_Karl_1881__,Polit. Amt,Gemeinderat Dübendorf,,,,,,
3771_BINDUNG_1,3771,Kunz_Julius_1885__,,,,,,,,
3772_BINDUNG_1,3772,Ulrich_Alfred_1894__,,,,,,,,
3779_BINDUNG_1,3779,Stiefel_Ernst_1887_01_17,Polit. Amt,Nationalrat,6,12,1943,26,5,1947
3792_BINDUNG_1,3792,Rutishauser_Fritz_1880__,,,,,,,,
3826_BINDUNG_1,3826,Lüssi_Hermann_1865__,,,,,,,,
3832_BINDUNG_1,3832,Guggenbühl_Robert___,,,,,,,,
3834_BINDUNG_1,3834,Schwalm_Eugen_1880__,,,,,,,,
3853_BINDUNG_1,3853,Funk_Adolf_1863__,,,,,,,,
3854_BINDUNG_1,3854,Schlatter_Robert_1860__,,,,,,,,
3855_BINDUNG_1,3855,Beereuter_Johannes_1868__,,,,,,,,
3856_BINDUNG_1,3856,Volkart_Albert_1871__,,,,,,,,
3858_BINDUNG_1,3858,Weber_Rudolf_1853__,Polit. Amt,Gemeinderat Affoltern b. Zürich,23,7,1917,7,7,1923
3872_BINDUNG_1,3872,Brunner_Heinrich_1862__,,,,,,,,
3874_BINDUNG_1,3874,Girsberger_Konrad_1863__,,,,,,,,
3877_BINDUNG_1,3877,Meier_Anton_1882__,,,,,,,,
3880_BINDUNG_1,3880,Schneider_Albert_1876__,,,,,,,,
3881_BINDUNG_1,3881,Rüttimann_August_1875__,,,,,,,,
3882_BINDUNG_1,3882,Gerteis_Heinrich_1895__,,,,,,,,
3885_BINDUNG_1,3885,Lienhard_Johannes_1879__,,,,,,,,
3889_BINDUNG_1,3889,Dübendorfer_Alfred_1876__,,,,,,,,
3893_BINDUNG_1,3893,Oehninger_Jakob_1871_01_27,Polit. Amt,Nationalrat,25,9,1922,5,12,1943
3901_BINDUNG_1,3901,Hartmann_Fridolin_1860__,,,,,,,,
3902_BINDUNG_1,3902,Brandenberger_Jakob_1874__,,,,,,,,
3905_BINDUNG_1,3905,Wiesmann_Jakob_1884__,,,,,,,,
3906_BINDUNG_1,3906,Stotz_August_1880__,,,,,,,,
3908_BINDUNG_1,3908,Berger_Wilhelm_1879__,,,,,,,,
3909_BINDUNG_1,3909,Erb_Konrad_1872__,,,,,,,,
3923_BINDUNG_1,3923,Koblet_Heinrich_1867__,,,,,,,,
3934_BINDUNG_1,3934,Hotz-Morf_Hermann_1864__,Polit. Amt,Grosser Gemeinderat Uster,,,,,,
3935_BINDUNG_1,3935,Meier-Schaufelberger_Jakob_1855__,Polit. Amt,Gemeinderat Uster,,,,,,
3937_BINDUNG_1,3937,Stähely_Hans_1868__,,,,,,,,
3941_BINDUNG_1,3941,Kaufmann_Joseph_1884_05_29,Polit. Amt,Grosser Stadtrat Zürich,,,1921,,,1932
3944_BINDUNG_1,3944,Bachofen_Heinrich_1863__,,,,,,,,
3945_BINDUNG_1,3945,Kappeler_Heinrich_1863__,,,,,,,,
3947_BINDUNG_1,3947,Stäger_Alfred_1873__,Polit. Amt,Gemeinderat Dübendorf,,,,,,
3965_BINDUNG_1,3965,Albert_Emil_1884__,,,,,,,,
3974_BINDUNG_1,3974,Waldvogel_Gustav_Hermann_1860__,,,,,,,,
3981_BINDUNG_1,3981,Volkart_Fritz___,,,,,,,,
3982_BINDUNG_1,3982,Baltensberger_Max_1905__,,,,,,,,
3985_BINDUNG_1,3985,Tobler_Alfred_1901__,,,,,,,,
4005_BINDUNG_1,4005,Koch_Josef_1884__,,,,,,,,
4007_BINDUNG_1,4007,Pfister_Wilhelm___,,,,,,,,
4008_BINDUNG_1,4008,Randegger_Jakob_1881__,,,,,,,,
4013_BINDUNG_2,4013,Strässle_Robert_1878_11_29,Polit. Amt,Grosser Stadtrat Zürich,,,1928,,,1931
4013_BINDUNG_3,4013,Strässle_Robert_1878_11_29,Polit. Amt,Nationalrat,1,12,1931,3,12,1939
4013_BINDUNG_1,4013,Strässle_Robert_1878_11_29,Polit. Amt,Grosser Stadtrat Zürich,,,1921,,,1926
4016_BINDUNG_1,4016,Straub_Jakob___,,,,,,,,
4017_BINDUNG_1,4017,Müller_Jakob_1883__,,,,,,,,
4026_BINDUNG_1,4026,Haab_Adolf___,,,,,,,,
4028_BINDUNG_1,4028,Frei_Ulrich_1870__,,,,,,,,
4029_BINDUNG_1,4029,Wyss_Konrad_1877__,,,,,,,,
4044_BINDUNG_1,4044,Miethlich_Fritz_1905__,,,,,,,,
4065_BINDUNG_1,4065,Frey-Schenkel_Karl_1877__,,,,,,,,
4067_BINDUNG_1,4067,Bühler_Beny_1895__,,,,,,,,
4077_BINDUNG_1,4077,Schellenberg_Ernst_1873__,,,,,,,,
4078_BINDUNG_1,4078,Furrer_Theophil_1869__,,,,,,,,
4085_BINDUNG_1,4085,Caspari_Ernst_1896__,,,,,,,,
4096_BINDUNG_1,4096,Hubler_Hans_Jakob_1890__,,,,,,,,
4106_BINDUNG_4,4106,Hitz_Christian_Albert_1883_06_28,Polit. Amt,Grosser Stadtrat Zürich,,,1922,,,1931
4106_BINDUNG_3,4106,Hitz_Christian_Albert_1883_06_28,Polit. Amt,Grosser Rat Graubünden,,,1915,,,1919
4106_BINDUNG_2,4106,Hitz_Christian_Albert_1883_06_28,Polit. Amt,Grosser Stadtrat Chur,,,1914,,,1918
4106_BINDUNG_1,4106,Hitz_Christian_Albert_1883_06_28,Polit. Amt,Nationalrat,23,1,1922,6,12,1925
4108_BINDUNG_1,4108,Mayer_Konrad_1903__,,,,,,,,
4113_BINDUNG_1,4113,Baumann_Edwin_1879__,,,,,,,,
4115_BINDUNG_1,4115,Bernegger_Andreas_1876__,,,,,,,,
4128_BINDUNG_1,4128,Kull_Walter_1920__,,,,,,,,
4129_BINDUNG_1,4129,Weiss_Alfred_1901__,,,,,,,,
4131_BINDUNG_1,4131,Winiger_Arthur_1902__,,,,,,,,
4132_BINDUNG_1,4132,Hofmann_Rudolf_1908__,,,,,,,,
4140_BINDUNG_1,4140,Scherrer_Jakob_1877__,,,,,,,,
4146_BINDUNG_1,4146,Dürsteler_Gotthilf_1882__,,,,,,,,
4148_BINDUNG_1,4148,Wettstein_Alfred_1862__,Polit. Amt,Gemeinderat Pfäffikon,,,,,,
4158_BINDUNG_1,4158,Bötschi_Alfred_1871__,,,,,,,,
4178_BINDUNG_1,4178,Bernhard_Emil_1881__,Polit. Amt,Stadtrat Winterthur,,,1922,,,1946
4180_BINDUNG_1,4180,Vogel_Fritz_1884__,,,,,,,,
4182_BINDUNG_1,4182,Kunz_Paul_1892__,,,,,,,,
4189_BINDUNG_1,4189,Fünfschilling_Leonhard_1937__,,,,,,,,
4190_BINDUNG_1,4190,Hurwitz_Emanuel_1935__,,,,,,,,
4193_BINDUNG_1,4193,Lattmann_Hans_1928__,,,,,,,,
4200_BINDUNG_1,4200,Stirnemann_Peter_1940__,,,,,,,,
4202_BINDUNG_1,4202,Winkler_Ruedi_1941__,,,,,,,,
4228_BINDUNG_1,4228,Moor_Rudolf_1880__,,,,,,,,
4236_BINDUNG_1,4236,Maurer_Johann_Jakob_1878__,,,,,,,,
4242_BINDUNG_1,4242,Huber_Heinrich_1880__,,,,,,,,
4243_BINDUNG_1,4243,Bucher_Alfred_1891__,,,,,,,,
4250_BINDUNG_1,4250,Kunz_Adolf___,,,,,,,,
4251_BINDUNG_1,4251,Vogel_Karl_1890__,,,,,,,,
4253_BINDUNG_1,4253,Widmer_Konrad_1861__,,,,,,,,
4264_BINDUNG_1,4264,Keller_Albert_1889__,,,,,,,,
4266_BINDUNG_1,4266,Meier-Pfenninger_Albin_1876__,,,,,,,,
4275_BINDUNG_1,4275,Balzer_Christian_1894__,,,,,,,,
4279_BINDUNG_1,4279,Derrer_Karl_1886__,,,,,,,,
4284_BINDUNG_1,4284,Müller-Siegel_Karl_1879__,,,,,,,,
4289_BINDUNG_1,4289,Trachsler_Johann_1873__,,,,,,,,
4292_BINDUNG_1,4292,Hofmann_Fritz_1885__,,,,,,,,
4293_BINDUNG_1,4293,Peter_August_1873_08_03,Polit. Amt,Nationalrat,2,6,1924,2,12,1928
4294_BINDUNG_1,4294,Denzler_Hermann_1868__,,,,,,,,
4300_BINDUNG_1,4300,Hörni_Willy_1890__,,,,,,,,
4301_BINDUNG_1,4301,Schneider_Konrad_1871__,,,,,,,,
4302_BINDUNG_1,4302,Oetiker_Jakob_1887__,,,,,,,,
4305_BINDUNG_1,4305,Moor_Friedrich_1902__,,,,,,,,
4307_BINDUNG_1,4307,Spiess_Otto_1894__,,,,,,,,
4311_BINDUNG_1,4311,Keller_Heinrich_1897__,,,,,,,,
4313_BINDUNG_1,4313,Schönenberger_Rudolf_1895__,,,,,,,,
4317_BINDUNG_1,4317,Gubler_Heinrich_1872__,,,,,,,,
4319_BINDUNG_1,4319,Jud_Hans_1899__,,,,,,,,
4320_BINDUNG_1,4320,Kehrer_Fritz_1890__,,,,,,,,
4325_BINDUNG_1,4325,Hermann_Eugen_1877__,,,,,,,,
4328_BINDUNG_1,4328,Höhn_Ernst_1876__,Polit. Amt,Stadtrat Zürich,22,3,1925,,,
4329_BINDUNG_1,4329,Bosshard_Paul_1899__,,,,,,,,
4330_BINDUNG_1,4330,Ellenberger_Werner_1897__,,,,,,,,
4335_BINDUNG_1,4335,Rähmi_Jakob_1881__,Polit. Amt,Gemeinderat Uster,,,,,,
4345_BINDUNG_1,4345,Widmer_Jakob___,,,,,,,,
4346_BINDUNG_1,4346,Tanner_Hans_1886_05_02,,,,,,,,
4361_BINDUNG_1,4361,Deuring_Paul_1906__,,,,,,,,
4362_BINDUNG_1,4362,Kunz_Emanuel_1868__,,,,,,,,
4364_BINDUNG_1,4364,Leibacher_Karl___,,,,,,,,
4365_BINDUNG_1,4365,Vogel_Carl_1864__,Polit. Amt,Stadtrat Winterthur,,,1916,,,1933
4369_BINDUNG_1,4369,Strehler_Ernst___,,,,,,,,
4371_BINDUNG_1,4371,Stucki_Heinrich_1869__,,,,,,,,
4379_BINDUNG_1,4379,Beer_Johann___,,,,,,,,
4388_BINDUNG_1,4388,Müller_Rudolf_1881__,,,,,,,,
4390_BINDUNG_1,4390,Keller_Rudolf_1880__,,,,,,,,
4392_BINDUNG_1,4392,Gugerli_Ulrich___,,,,,,,,
4396_BINDUNG_1,4396,Conrad_Fritz_1891__,,,,,,,,
4399_BINDUNG_1,4399,Kuhn_Karl_1886__,,,,,,,,
4400_BINDUNG_1,4400,Huber_Walter_1871__,,,,,,,,
4401_BINDUNG_1,4401,Bassler_Richard_1888__,,,,,,,,
4404_BINDUNG_1,4404,Stamm_Alfred_1879__,,,,,,,,
4408_BINDUNG_1,4408,Bölsterli_Ulrich_1870__,,,,,,,,
4412_BINDUNG_1,4412,Güttinger_Heinrich_1869__,,,,,,,,
4415_BINDUNG_1,4415,Siegrist_Hermann_1868__,Polit. Amt,Gemeinderat Winterthur,,,,,,
4419_BINDUNG_1,4419,Grimm_Edwin_1895__,,,,,,,,
4421_BINDUNG_1,4421,Kuhn_Konrad___,,,,,,,,
4437_BINDUNG_1,4437,Zehnder_Alfred_1870__,,,,,,,,
4441_BINDUNG_1,4441,Manz_Paul_1892__,,,,,,,,
4442_BINDUNG_1,4442,Spitzer_Karl_1879_06_07,,,,,,,,
4444_BINDUNG_1,4444,Steiner_Walter_1895__,,,,,,,,
4450_BINDUNG_1,4450,Bachmann_Arthur_1893__,,,,,,,,
4454_BINDUNG_1,4454,Klaus_Wilhelm___,,,,,,,,
4460_BINDUNG_1,4460,Bärtschi_Heinrich_1894__,,,,,,,,
4462_BINDUNG_1,4462,Horand_Fritz_1885__,,,,,,,,
4464_BINDUNG_1,4464,Jucker_Emil_1889__,,,,,,,,
4466_BINDUNG_1,4466,Morf_Heinrich_1890__,,,,,,,,
4471_BINDUNG_1,4471,Lehmann_Josef_1898__,,,,,,,,
4472_BINDUNG_1,4472,Berger_Ernst_1898__,,,,,,,,
4478_BINDUNG_1,4478,Müller-Kern_Heinrich_1872__,,,,,,,,
4481_BINDUNG_1,4481,Kägi_Albert_1889__,,,,,,,,
4487_BINDUNG_1,4487,Akeret_Hermann_1869_09_07,,,,,,,,
4489_BINDUNG_1,4489,Bonnet_Paul_Fernand_Eugène_1884__,,,,,,,,
4495_BINDUNG_1,4495,Egg_Ernst_1877__,,,,,,,,
4496_BINDUNG_1,4496,Erzinger_Heinrich_1882__,,,,,,,,
4498_BINDUNG_1,4498,Schöchli_Fritz_1874__,,,,,,,,
4499_BINDUNG_1,4499,Gossweiler_Jakob_1882__,,,,,,,,
4507_BINDUNG_1,4507,Gassmann_Max_1878__,Polit. Amt,Grosser Stadtrat Zürich,,,,,,
4511_BINDUNG_1,4511,Fricker_Albert_1879__,,,,,,,,
4512_BINDUNG_1,4512,Gäumann_Friedrich_1878__,,,,,,,,
4531_BINDUNG_1,4531,Krebs_Kurt_1936_05_20,Polit. Amt,Gemeinderat Zürich,10,4,2002,2,5,2006
4540_BINDUNG_1,4540,Züblin_Hans-Peter_1947__,,,,,,,,
4560_BINDUNG_1,4560,Höhn_Paul_1905__,,,,,,,,
4577_BINDUNG_1,4577,Schweizer_Heinrich_1897__,,,,,,,,
4614_BINDUNG_1,4614,Maag_Hans_1914__,,,,,,,,
4616_BINDUNG_1,4616,Meier_Ernst_1910__,,,,,,,,
4620_BINDUNG_1,4620,Straub_Emil_1911__,,,,,,,,
4622_BINDUNG_1,4622,Zimmermann_Hans_1914__,,,,,,,,
4631_BINDUNG_1,4631,Frei_Hans_1925_07_21,,,,,,,,
4632_BINDUNG_1,4632,Frei_Walter_1924__,,,,,,,,
4633_BINDUNG_1,4633,Gerber_Max_1922__,,,,,,,,
4635_BINDUNG_1,4635,Glättli_Hans_1908__,,,,,,,,
4641_BINDUNG_1,4641,Suter_Erich_1927__,,,,,,,,
4651_BINDUNG_1,4651,Stäubli_Wilhelm_1871__,,,,,,,,
4658_BINDUNG_1,4658,Kuhn_Heinrich_1881__,,,,,,,,
4659_BINDUNG_1,4659,Schenk_Wilhelm_1878__,,,,,,,,
4661_BINDUNG_1,4661,Hug_Alfred_1877__,,,,,,,,
4662_BINDUNG_1,4662,Moosberger_Karl_1887__,,,,,,,,
4668_BINDUNG_1,4668,Halter_Fritz_1878_05_01,,,,,,,,
4676_BINDUNG_1,4676,Grau_Jakob_1883__,,,,,,,,
4681_BINDUNG_1,4681,Stoffel_Alfred_1954__,,,,,,,,
4695_BINDUNG_1,4695,Heitz_Hans-Jacob_1943__,,,,,,,,
4703_BINDUNG_1,4703,Huonker_Thomas_1954__,,,,,,,,
4709_BINDUNG_1,4709,Ungricht_Christine_1947__,,,,,,,,
4711_BINDUNG_1,4711,Boesch_Christian_1937__,,,,,,,,
4713_BINDUNG_1,4713,Winkelmann_Hans-Rudolf_1942__,,,,,,,,
4717_BINDUNG_1,4717,Schäpper_Ulrich_1933__,,,,,,,,
4730_BINDUNG_1,4730,Zweifel_Paul_1936__,,,,,,,,
4732_BINDUNG_1,4732,Fels_Hansjürg_1943__,,,,,,,,
4733_BINDUNG_1,4733,Ern_Bruno_1945__,,,,,,,,
4734_BINDUNG_1,4734,Bretscher_Jakob_1871__,,,,,,,,
4738_BINDUNG_1,4738,Schäppi_Hans_1883__,,,,,,,,
4745_BINDUNG_1,4745,Moser_Emil_1885__,,,,,,,,
4749_BINDUNG_1,4749,Pfenninger_Robert_1881__,,,,,,,,
4750_BINDUNG_1,4750,Schärer_Wilhelm_1877__,,,,,,,,
4754_BINDUNG_1,4754,Schmid_Edwin_1885__,,,,,,,,
4757_BINDUNG_1,4757,Falk_Hans_1889__,,,,,,,,
4769_BINDUNG_1,4769,Reithaar_Ernst_1880__,,,,,,,,
4770_BINDUNG_1,4770,Kleiner_Hans_1895__,,,,,,,,
4771_BINDUNG_1,4771,Illi_Alfred_1863__,,,,,,,,
4774_BINDUNG_1,4774,Meyer_Georg_1890__,,,,,,,,
4784_BINDUNG_1,4784,Brupbacher_Jakob_1888__,,,,,,,,
4787_BINDUNG_1,4787,Weber_Heinrich_1871__,,,,,,,,
4788_BINDUNG_1,4788,Sulzer_Hermann___,,,,,,,,
4789_BINDUNG_1,4789,Moser_Albert___,,,,,,,,
4790_BINDUNG_1,4790,Gujer-Müller_Rudolf_1863__,,,,,,,,
4795_BINDUNG_1,4795,Walder_Jean_1893__,,,,,,,,
4798_BINDUNG_1,4798,Lips_Emil___,,,,,,,,
4799_BINDUNG_1,4799,Kuhn_Julius_1884__,,,,,,,,
4800_BINDUNG_1,4800,Zaugg_Ernst_1871__,,,,,,,,
4803_BINDUNG_1,4803,Ammann_Friedrich___,,,,,,,,
4808_BINDUNG_1,4808,Binder_Hermann_1893__,,,,,,,,
4810_BINDUNG_1,4810,Pfister_Theophil_1880__,,,,,,,,
4812_BINDUNG_1,4812,Hug_Heinrich_1900_02_01,,,,,,,,
4813_BINDUNG_1,4813,Weber_Heinrich_1891__,,,,,,,,
4816_BINDUNG_1,4816,Leuthard_Ferdinand_1876__,,,,,,,,
4817_BINDUNG_1,4817,Müller_Oskar_1871__,,,,,,,,
4818_BINDUNG_2,4818,Spoerry-Toneatti_Vreni_1938_03_08,Polit. Amt,Ständerat,4,3,1996,30,10,2003
4818_BINDUNG_1,4818,Spoerry-Toneatti_Vreni_1938_03_08,Polit. Amt,Nationalrat,28,10,1983,3,3,1996
4818_BINDUNG_3,4818,Spoerry-Toneatti_Vreni_1938_03_08,Polit. Amt,Gemeinderat Horgen,,,,,,
4821_BINDUNG_1,4821,Berger_Johann_1866__,,,,,,,,
4825_BINDUNG_1,4825,Guler-Balzer_Agnes_1924__,,,,,,,,
4829_BINDUNG_1,4829,Bünter_Hans_1890__,,,,,,,,
4830_BINDUNG_1,4830,Baumann_Jakob_1886__,,,,,,,,
4834_BINDUNG_1,4834,Forster_Martin_1942__,,,,,,,,
4835_BINDUNG_1,4835,Müller_Heinrich_1882__,,,,,,,,
4836_BINDUNG_1,4836,Frauchiger_Friedrich_1877__,,,,,,,,
4840_BINDUNG_1,4840,Hürsch_Oskar_1892__,,,,,,,,
4841_BINDUNG_1,4841,Ryser_Heinz_1936__,,,,,,,,
4846_BINDUNG_1,4846,Wiederkehr_Hans_1934__,,,,,,,,
4848_BINDUNG_1,4848,Linsi_Walter_1922__,,,,,,,,
4850_BINDUNG_1,4850,Morf_Hans_1883__,,,,,,,,
4851_BINDUNG_1,4851,Brütsch_Werner_1894__,,,,,,,,
